ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a11,Bani amakara.,bani	ama	-ka	-ra,animal(M)	be_bloody	-DECL.M	-NEG.M,"""The meat doesn't have blood in it.""",,WORD_ALIGNED
a12,Bani siba kara.,bani	siba	ka	-ra,animal(M)	be_all_right	DECL.M	-NEG.M,"""The meat isn't bloody.""",,WORD_ALIGNED
a13,Ofimimakoni ama oke ati nematamonaka.,o-	fimi	-makoni	ama	o-	ke	ati	na	-himata	-mona	-ka,1SG.S-	be_hungry	-for_this_reason.F	SEC	1SG.S-	DECL.F	say	AUX	-FP.N.M	-REP.M	-DECL.M,"""I'm really hungry,"" he said.",,WORD_ALIGNED
a14,"Ofimimakoni, wafa okobine o.",o-	fimi	-makoni	wafa	o-	kaba	-ne	o,1SG.S-	be_hungry	-for_this_reason.F	woolly_monkey(M)	1SG.S-	eat	-CONT.F	1SG.S,"""I'm really hungry, that's why I'm eating the monkey.""",,WORD_ALIGNED
a15,Faya yana nematamonaka.,faya	yana	na	-himata	-mona	-ka,so	get_up	AUX	-FP.N.M	-REP.M	-DECL.M,He got up.,,WORD_ALIGNED
a16,Fa fawematamonane.,faha	fawa	-himata	-mona	-ne,water(F)	drink	-FP.N.M	-REP.M	-BKG.M,He drank some water.,,WORD_ALIGNED
a17,"Sina, sina hisi nematamonaka.",sina	sina	hisi	na	-himata	-mona	-ka,snuff(F)	snuff(F)	sniff	AUX	-FP.N.M	-REP.M	-DECL.M,He took some snuff.,,WORD_ALIGNED
a18,"Sina hisi ne tokawematamonaha, mi nebonaha.",sina	hisi	ne	to-	ka	-waha	-himata	-mona	-ha	mii	na	-hibona	-ha,snuff(F)	sniff	AUX.M	away-	go	-change	-FP.N.M	-REP.M	-DUP	defecate	AUX	-INT.M	-DUP,"He took some snuff, and then went out to defecate.",,WORD_ALIGNED
a19,Toke kamematamonaha.,to-	ke	ka	-ma	-himata	-mona	-ha,away-	go.M	come	-back	-FP.N.M	-REP.M	-DUP,"He went out, and then came back.",,WORD_ALIGNED
a20,Me winakosemetemoneke.,me	wina	-kosa	-hemete	-mone	-ke,3PL.S	live	-middle	-FP.N.F	-REP.F	-DECL.F,The house was in the middle of a large clearing.,,WORD_ALIGNED
a21,Tabora tabora nafimetemoneni.,tabora	tabora	nafi	-hemete	-mone	-ni,village(F)	village(F)	be_big	-FP.N.F	-REP.F	-BKG.F,The village plaza was very big.,,WORD_ALIGNED
a22,"Me winakosa me, ni ya hiwa yana kanematamonaka.",me	wina	-kosa	me	ni	ya	hiwa	yana	ka-	na	-himata	-mona	-ka,3PL.S	live	-middle.F	3PL	to	ADJU	3SG.REFL.M	start	COMIT-	AUX	-FP.N.M	-REP.M	-DECL.M,"As they were living in the middle of a clearing, he got a fever.",,WORD_ALIGNED
a23,Ofanoko kome fotake ati nematamonaka.,o-	fanako	kome	fota	-ke	ati	na	-himata	-mona	-ka,1SG.POSS-	thigh	pain.F	be_big	-DECL.F	say	AUX	-FP.N.M	-REP.M	-DECL.M,"""My thighs are really hurting a lot,"" he said.",,WORD_ALIGNED
a24,"Otati kome nafini, ati nematamonane, no tonenoho, Oto Wari ya.",o-	tati	kome	nafi	-ni	ati	na	-himata	-mona	-ne	noho	to-	na	-hino	-ho	Oto_Wari	ya,1SG.POSS-	head	pain.F	be_big	-BKG.F	say	AUX	-FP.N.M	-REP.M	-BKG.M	be_hurt	CH-	AUX	-IP.N.M	-DUP	Oto_Wari(M)	ADJU,"""My head is hurting a lot,"" he said. He had been hurt by a monster, at Oto Wari village.",,WORD_ALIGNED
a25,"Oto Wari ya no toneno, yama sokimetemone amake.",Oto_Wari	ya	noho	to-	na	-hino	yama	soki	-mete	-mone	ama	-ke,Oto_Wari(M)	ADJU	be_hurt	CH-	AUX	-IP.N.M	thing(F)	be_dark.NOM	-FP.N.F	-REP.F	be	-DECL.F,He had gotten hurt in Oto Wari. It was dark.,,WORD_ALIGNED
a26,Faya me amo nemetemoneke fahi.,faya	me	amo	na	-hemete	-mone	-ke	fahi,so	3PL.S	sleep	AUX	-FP.N.F	-REP.F	-DECL.F	then,They slept.,,WORD_ALIGNED
a27,"Me amo na, me amo na me ni ya, ati tafimatamonane.",me	amo	na	me	amo	na	me	ni	ya	ati	tafi	-himata	-mona	-ne,3PL.S	sleep	AUX.F	3PL.S	sleep	AUX.F	3PL	to	ADJU	voice	wake_up	-FP.N.M	-REP.M	-BKG.M,"As they slept, he woke up talking [because of his fever].","The clause ati tafimatamonane is an example of an interesting phenomenon in Jarawara, whereby an inalienably possessed noun is treated as if it were a complement clause. If we were to translate the clause in the most literal way possible, it would be 'his voice woke up'. In this case, the inalienably possessed noun is treated as if it were a complement clause such as hiyari 'speaking'.",WORD_ALIGNED
a28,"Yasi, yasi tebere bono ati nematamonaka.",bono	ati	na	-himata	-mona	-ka,beak.M	say	AUX	-FP.N.M	-REP.M	-DECL.M,"""Yasi, yasi tebere,"" he was whistling, like a bird.",,WORD_ALIGNED
a29,"Yasi, yasi tebere bono ati nematamonane.",bono	ati	na	-himata	-mona	-ne,beak.M	say	AUX	-FP.N.M	-REP.M	-BKG.M,"‎‎""Yasi, yasi tebere,"" he was whistling, like a bird.",,WORD_ALIGNED
a30,"Kamabira no toneno bono ati saika hari, ee, batise ati nematamonaha.",Kamabira	noho	to-	na	-hino	bono	ati	sai	-ka	haari	ee	batise	ati	na	-himata	-mona	-ha,Kamabira(M)	be_hurt	CH-	AUX	-IP.N.M	beak.M	voice	be_heard	-DECL.M	that_one.M	(pause)	3SG.POSS.uncle(M)	say	AUX	-FP.N.M	-REP.M	-DUP,"""That's Kamabira whistling, he was hurt by a monster,"" his uncle said.",,WORD_ALIGNED
a31,Noho okare.,noho	o-	-ka	-re,be_hurt	1SG.S-	-DECL	-NEG.F,"""I wasn't hurt by a monster.""",,WORD_ALIGNED
a32,Otamina oke ati nematamonaha.,o-	tamina	o-	ke	ati	na	-himata	-mona	-ha,1SG.S-	be_good	1SG.S-	DECL.F	say	AUX	-FP.N.M	-REP.M	-DUP,"""I'm fine,"" he said.",,WORD_ALIGNED
a33,"Faya me hikawine, kiya ni nafiwematamonaka fahi.",faya	me	hi-	ka-	wine	kiya	ni	nafi	-waha	-himata	-mona	-ka	fahi,so	3PL.S	OC-	COMIT-	lie_in_hammock.M	have_a_fever	AUX.NFIN	be_big	-change	-FP.N.M	-REP.M	-DECL.M	then,They stayed with him. His fever got worse.,,WORD_ALIGNED
a34,"Me toma hine, toma ni me fawa hinematamonaka.",me	toma	hi-	ne	toma	ni	me	fawa	hi-	na	-himata	-mona	-ka,3PL.S	suck	OC-	AUX.M	suck	AUX.NFIN	3PL.S	stop	OC-	AUX	-FP.N.M	-REP.M	-DECL.M,"They sucked on him to make him well. After several tried, they stopped trying.",,WORD_ALIGNED
a35,"Faya, faya me banemetemoneke fahi.",faya	faya	me	bana	-hemete	-mone	-ke	fahi,so	so	3PL.S	move_away	-FP.N.F	-REP.F	-DECL.F	then,Then they moved to another place.,,WORD_ALIGNED
a36,"Ee, Nami Abono, Nami Abono, Te tai toama.",ee	Nami_Abono	Nami_Abono	tee	tai	to-	ha	-ma,(pause)	Nami_Abono(F)	Nami_Abono(F)	2PL.S	be_ahead	CH-	AUX	-back,"""You and the others go on ahead."" Nami Abono said.",,WORD_ALIGNED
a37,"Yama aawa obe, okiti ati nematamonaha.",yama	a-	awa	o-	-be	okiti	ati	na	-himata	-mona	-ha,thing(F)	DUP-	see	1SG.S-	-IMMED.F	my_grandfather(M)	say	AUX	-FP.N.M	-REP.M	-DUP,"""I want to find out what hurt him,"" my grandfather said.",,WORD_ALIGNED
a38,"Nami Abono, Te tai toamahi ha, ha te ta.",Nami_Abono	tee	tai	to-	ha	-ma	-hi	haa	haa	tee	taa,Nami_Abono(F)	2PL.S	be_ahead	CH-	AUX	-back	-IMP.F	DEM	DEM	2PL	contrast,"""No, you go on ahead,"" said Nami Abono.",,WORD_ALIGNED
a39,Owa te noki karima nahi Nami Abono fana ati nemetemoneke.,owa	tee	noki	ka-	-rima	na	-hi	Nami_Abono	fana	ati	na	-hemete	-mone	-ke,1SG.O	2PL.S	wait_for	COMIT-	-NEG.IMP.F	AUX	-IMP.F	Nami_Abono(F)	female(F)	say	AUX	-FP.N.F	-REP.F	-DECL.F,"""Don't wait for me,"" Nami Abono said.",,WORD_ALIGNED
a40,"Haa, ee, te yotoya.",haa	ee	tee	yoto	-yahi,all_right	yes	2PL.S	follow	-DIST.IMP.F,"""All right,"" he said in anger. ""You come on later.""",,WORD_ALIGNED
a41,"Okomibone, okiti ati nematamonaha.",o-	ka	-mi	-bone	okiti	ati	na	-himata	-mona	-ha,1SG.S-	go	-back.NOM.F	-INT.F	my_grandfather(M)	say	AUX	-FP.N.M	-REP.M	-DUP,"""I'm leaving,"" my grandfather said.",,WORD_ALIGNED
a42,"Faya okiti yifo katise, banematamonaka.",faya	okiti	yifo	ka-	tise	bana	-himata	-mona	-ka,so	my_grandfather(M)	hammock(M)	COMIT-	undo.M	move_away	-FP.N.M	-REP.M	-DECL.M,"So my grandfather took down his hammock, and moved out.",,WORD_ALIGNED
a43,Me tokomemetemonehe.,me	to-	ka	-ma	-hemete	-mone	-he,3PL.S	away-	go	-back	-FP.N.F	-REP.F	-DUP,They left.,,WORD_ALIGNED
a44,"Faya Ye Yome, rabike, Ye Yome rabike Bato Wene me hikayotomatamonaka.",faya	Yee_Yome	rabike	Yee_Yome	rabike	Bato_Wene	me	hi-	ka-	yoto	-himata	-mona	-ka,so	Yee_Yome(M)	be_sick.M	Yee_Yome(M)	be_sick.M	Bato_Wene(M)	3PL.S	OC-	COMIT-	follow	-FP.N.M	-REP.M	-DECL.M,"Ye Yome was sick, and Bato Wene and his companion went with him after the others.",,WORD_ALIGNED
a45,"Me hikayoto, me hekamaki, hawi enoki ya, me hiwatarisematamonaha.",me	hi-	ka-	yoto	me	hi-	ka-	ka	-maki	hawi	eenoki	ya	me	hi-	wata	-risa	-himata	-mona	-ha,3PL.S	OC-	COMIT-	follow.M	3PL.S	OC-	COMIT-	go	-following.M	trail(F)	middle	ADJU	3PL.S	OC-	exist	-down	-FP.N.M	-REP.M	-DUP,"They were taking him on their backs, and halfway they put him on the ground.",,WORD_ALIGNED
a46,Otara nonoki timata.,otara	no-	noki	ti-	-mata,1EX.O	DUP-	wait_for	2SG.S-	-short_time,"""Wait a little for us.""",,WORD_ALIGNED
a47,Ota mi kamatibe me ati nemetemoneke.,otaa	mii	ka-	-mata	-be	me	ati	na	-hemete	-mone	-ke,1EX.S	defecate	COMIT-	-short_time	-IMMED.F	3PL.S	say	AUX	-FP.N.F	-REP.F	-DECL.F,"""We are going to defecate,"" the two of them said.",,WORD_ALIGNED
a48,"Faya me towaka, me mi kanani me kakamemetemonehe.",faya	me	to-	ka-	ka	me	mii	ka-	na	-hani	me	ka-	ka	-ma	-hemete	-mone	-he,so	3PL.S	away-	COMIT-	go.F	3PL.S	defecate	COMIT-	AUX	-IP.N.F	3PL.S	COMIT-	come	-back	-FP.N.F	-REP.F	-DUP,"The two of them went off and defecated, and then came back.",,WORD_ALIGNED
a49,"Me kakama me, bono ati saimatamonaka.",me	ka-	ka	-ma	me	bono	ati	sai	-himata	-mona	-ka,3PL.S	COMIT-	come	-back.F	3PL.S	beak.M	voice	be_heard	-FP.N.M	-REP.M	-DECL.M,"As they came back, they heard a bird.",,WORD_ALIGNED
a50,"Yasi, yasi tebere ati nematamonaka.",ati	na	-himata	-mona	-ka,say	AUX	-FP.N.M	-REP.M	-DECL.M,"""Yasi, yasi tebere,"" he was whistling.",,WORD_ALIGNED
a51,Mano ka ya yaka nawarematamona yama kabani ya ahi.,mano	ka	ya	yaka	na	-wahare	-himata	-mona	yama_kabani	ya	ahi,arm.M	LOC	ADJU	walk	AUX	-all_over	-FP.N.M	-REP.M	forest(F)	ADJU	then,He was crawling on all fours all around in the forest.,,WORD_ALIGNED
a52,Momoto nawa nematamonaka.,mo-	moto	na	-waha	na	-himata	-mona	-ka,DUP-	loop	AUX	-change	AUX	-FP.N.M	-REP.M	-DECL.M,He was going in circles.,,WORD_ALIGNED
a53,"Tiwa ota towakamakiabone tiwehene hiyarineke, me ati nemetemoneke.",tiwa	otaa	to-	ka-	ka	-maki	-habone	ti-	ehene	hiya	-ra	-ne	-ke	me	ati	na	-hemete	-mone	-ke,2SG.O	1EX.S	away-	COMIT-	go	-following	-INT.F	2SG.POSS-	deed	be_bad	-NEG	-CONT.F	-DECL.F	3PL.S	say	AUX	-FP.N.F	-REP.F	-DECL.F,"""We are taking you and you are not behaving,"" they said.",,WORD_ALIGNED
a54,Orabika okare.,o-	rabika	o-	ka	-re,1SG.S-	be_sick	1SG.S-	DECL	-NEG.F,"""I'm not sick.""",,WORD_ALIGNED
a55,Orabikara oko rabiki te tonihine ati nematamonaha.,o-	rabika	-ra	o-	ka	rabiki	tee	to-	niha-	-ne	ati	na	-himata	-mona	-ha,1SG.S-	be_sick	-NEG.F	1SG.POSS-	POSS	be_sick.NFIN	2PL.S	CH-	CAUS-	-CONT.F	say	AUX	-FP.N.M	-REP.M	-DUP,"""I'm not sick, you are just making it up,"" he said.",,WORD_ALIGNED
a56,Hima e tokomakibe.,hima	ee	to-	ka	-maki	-be,let's_go	1IN.S	away-	go	-following	-IMMED.F,"""Come on, let's go.""",,WORD_ALIGNED
a57,"Tiwa tiwa weye omisamibe, ati nematamonaka.",tiwa	tiwa	weye	o-	-misa	-ma	-be	ati	na	-himata	-mona	-ka,2SG.O	2SG.O	carry	1SG.S-	-up	-back	-IMMED.F	say	AUX	-FP.N.M	-REP.M	-DECL.M,"""I'm going to lift you onto my back again,"" he said.",,WORD_ALIGNED
a58,"Faya weye himisame, me tokomake, moni yana tonematamonaka, bari.",faya	weye	hi-	-misa	-me	me	to-	ka	-make	moni	yana	to-	na	-himata	-mona	-ka	bari,so	carry	OC-	-up	-back.M	3PL.S	away-	go	-following	sound	start	CH-	AUX	-FP.N.M	-REP.M	-DECL.M	back,He lifted him onto his back. They went on. They heard someone hitting on his back.,,WORD_ALIGNED
a59,Bari inamati hinabowematamonane.,bari	inamati	hi-	naabowa	-himata	-mona	-ne,back	spirit(M)	OC-	hit	-FP.N.M	-REP.M	-BKG.M,The spirit was hitting on his back.,,WORD_ALIGNED
a60,Faya sonematamonaka fe bari ya.,faya	sona	-himata	-mona	-ka	fee	bari	ya,so	fall	-FP.N.M	-REP.M	-DECL.M	3SG.POSS	back	ADJU,He fell off his back to the ground.,,WORD_ALIGNED
a61,Ye Yome ahabaka.,Yee_Yome	ahaba	-ka,Yee_Yome(M)	die	-DECL.M,"""Ye Yome has died.""",,WORD_ALIGNED
a62,"Ye Yome mati tokomake ahaba, hibaka temene iteba?",Yee_Yome	mati	to-	ka	-make	ahaba	hibaka	temene	ita	-hiba,Yee_Yome(M)	3SG.POSS.mother(F)	away-	go	-following	die.LIST	where	grave.M	sit	-FUT.M,"""Ye Yome has died and his mother went on ahead. Where will his grave be?""",,WORD_ALIGNED
a63,"Temene itebanaka ahi, hawi beri ya, me ati nemetemoneke.",temene	ita	-hibana	-ka	ahi	hawi	beheri	ya	me	ati	na	-hemete	-mone	-ke,grave.M	sit	-FUT.M	-DECL.M	here	trail(F)	side	ADJU	3PL.S	say	AUX	-FP.N.F	-REP.F	-DECL.F,"""His grave will be right here beside the trail,"" they said.",,WORD_ALIGNED
a64,Maka hitimakematamonaka.,maka	hi-	iti	-make	-himata	-mona	-ka,monster(M)	OC-	take_out	-following	-FP.N.M	-REP.M	-DECL.M,The monster took away his soul.,,WORD_ALIGNED
a65,Maka hinabowematamonane.,maka	hi-	naabowa	-himata	-mona	-ne,monster(M)	OC-	kill	-FP.N.M	-REP.M	-BKG.M,The monster killed him.,,WORD_ALIGNED
a66,"Faya me, faya me me hinakamakia me, hikamomatamonaka.",faya	me	faya	me	me	hi-	na-	ka	-makia	me	hi-	kamo	-himata	-mona	-ka,so	3PL	so	3PL.O	3PL.S	OC-	CAUS-	go	-following.F	3PL.S	OC-	bury	-FP.N.M	-REP.M	-DECL.M,"They got the others, and buried him.",,WORD_ALIGNED
a67,Hotonebona me wi hine me hikamomatamonaha.,hotone	-bona	me	wii	hi-	ne	me	hi-	kamo	-himata	-mona	-ha,hole.M	-INT.M	3PL.S	dig	OC-	AUX.M	3PL.S	OC-	bury	-FP.N.M	-REP.M	-DUP,They dug the hole for him and buried him.,,WORD_ALIGNED
a68,Faya me kamimetemone amake ahi.,faya	me	ka	-mi	-mete	-mone	ama	-ke	ahi,so	3PL.S	come	-back.NOM.F	-FP.N.F	-REP.F	be	-DECL.F	here,Then they came back this way.,,WORD_ALIGNED
a69,"Me kama, me kobo namimetemone amake Siro Wari ya.",me	ka	-ma	me	kobo	na	-mi	-mete	-mone	ama	-ke	Siro_Wari	ya,3PL.S	come	-back.F	3PL.S	arrive	AUX	-back.NOM.F	-FP.N.F	-REP.F	be	-DECL.F	Siro_Wari(M)	ADJU,They came and arrived at Siro Wari.,,WORD_ALIGNED
a70,Maka Wari toineke ahi.,Maka_Wari	to-	ha	-ne	-ke	ahi,Maka_Wari(F)	CH-	be	-CONT.F	-DECL.F	there,Now it is Maka Wari.,,WORD_ALIGNED
a71,"Okiti ta kamematamona ama ahi, Siro Wari ka tabora ya.",okiti	taa	ka	-ma	-himata	-mona	ama	ahi	Siro_Wari	ka	tabora	ya,my_grandfather(M)	contrast	come	-back	-FP.N.M	-REP.M	SEC	there	Siro_Wari(M)	POSS	village(F)	ADJU,My grandfather came before the others to Siro Wari.,,WORD_ALIGNED
a72,Faya me winamawahemetemoneke fahi.,faya	me	wina	-ma	-waha	-hemete	-mone	-ke	fahi,so	3PL.S	live	-back	-change	-FP.N.F	-REP.F	-DECL.F	there,They came and lived over here.,,WORD_ALIGNED
a73,Yama hiwe ya me kamemetemoneni.,yama hiwe	ya	me	ka	-ma	-hemete	-mone	-ni,dry_season(F)	ADJU	3PL.S	come	-back	-FP.N.F	-REP.F	-BKG.F,They came upstream in the dry season.,,WORD_ALIGNED
