ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a18,Kokori ka hawa ka kanebona tokomake tokomakematamonaka.,kokori	ka	hawa	kaa	ka-	na	-hibona	to-	ka	-make	to-	ka	-make	-himata	-mona	-ka,3SG.POSS.father-in-law(M)	POSS	palm.sp(F)	chop	COMIT-	AUX	-INT.M	away-	go	-following	away-	go	-following	-FP.N.M	-REP.M	-DECL.M,He went there to cut down his father-in-law's hawa palm.,,WORD_ALIGNED
a19,"Tokomake bari wara tone Koko bari owa tiwakawa, ha owa ta.",to-	ka	-make	bari	wara	to-	ne	koko	bari	owa	ti-	ka-	kawa	haa	owa	taa,away-	go	-following	ax	grab	CH-	AUX.M	father-in-law(M)	ax	1SG.O	2SG.S-	COMIT-	give_something_to	DEM	1SG	contrast,"He went there, and grabbed the ax. ""Father-in-law, give the ax to me.""",,WORD_ALIGNED
a20,Hawa ka kanematamonaka.,hawa	kaa	ka-	na	-himata	-mona	-ka,palm.sp(F)	chop	COMIT-	AUX	-FP.N.M	-REP.M	-DECL.M,He chopped at the hawa palm.,,WORD_ALIGNED
a21,Ka nemata kasiro ya ahi.,kaa	na	-himata	kasiro	ya	ahi,chop	AUX	-FP.N.M	a_lot	ADJU	then,He chopped at it really hard.,,WORD_ALIGNED
a22,Hawa towakemetemoneke ahi.,hawa	to-	ka-	ka	-hemete	-mone	-ke	ahi,palm.sp(F)	away-	COMIT-	go	-FP.N.F	-REP.F	-DECL.F	then,The hawa palm fell.,,WORD_ALIGNED
a23,Towakemetemoneke.,to-	ka-	ka	-hemete	-mone	-ke,away-	COMIT-	go	-FP.N.F	-REP.F	-DECL.F,It fell.,,WORD_ALIGNED
a24,"Fatiterawabani yoro narawa, Te afi kanahi.",fati	-tee	-rawa	-ba	-ni	yoro	na	-rawa	tee	afi	ka-	na	-hi,3SG.POSS.wife(F)	-HAB	-FPL	-FUT	-IP.N.F	stand	AUX	-FPL.F	2PL.S	bathe	COMIT-	AUX	-IMP.F,"The two women who were going to be his wives were standing there. ""You two go bathe.""",,WORD_ALIGNED
a25,Te afi kana.,tee	afi	ka-	na,2PL.S	bathe	COMIT-	AUX,"""Go bathe.""",,WORD_ALIGNED
a26,"Hawa ka okomatibe, ati ne hawa ka tokanamaki hawa towaki ya kame, me afi kana me ni ya tokomake tokomakematamonaka.",hawa	kaa	o-	ka-	-mata	-be	ati	ne	hawa	kaa	to-	ka-	na	-maki	hawa	to-	ka-	ki	ya	ka	-me	me	afi	ka-	na	me	ni	ya	to-	ka	-make	to-	ka	-make	-himata	-mona	-ka,palm.sp(F)	chop	1SG.S-	COMIT-	-short_time	-IMMED.F	say	AUX.M	palm.sp(F)	chop	away-	COMIT-	AUX	-following.M	palm.sp(F)	away-	COMIT-	go.NOM.F	ADJU	come	-back.M	3PL.S	bathe	COMIT-	AUX.F	3PL	to	ADJU	away-	go	-following	away-	go	-following	-FP.N.M	-REP.M	-DECL.M,"""I'm going to cut down the hawa palm,"" he said. He went and cut down the hawa palm. When the hawa palm fell, he came back. He went to the two women who were bathing.",,WORD_ALIGNED
a27,Te afi kini?,tee	afi	ka-	-ni,2PL.S	bathe	COMIT-	-BKG.F,"""Are you bathing?""",,WORD_ALIGNED
a28,Ota afi kana otani.,otaa	afi	ka-	na	otaa	-ni,1EX.S	bathe	COMIT-	AUX.F	1EX.S	-BKG.F,"""We are bathing.""",,WORD_ALIGNED
a29,Afi obisamateya.,afi	o-	-bisa	-mate	-ya,bathe	1SG.S-	-also	-short_time.IMP.F	-now,"""I'm going to bathe, too.""",,WORD_ALIGNED
a30,Oka tanakone tokake.,o-	ka	tanakone	to-	ka	-ke,1SG.POSS-	POSS	sweat	away-	go	-DECL.F,"""I'm sweating.""",,WORD_ALIGNED
a31,"Faya afi ne, afi ne me afi naro, me afi na me, yayafa me akama me, me akama me towakama me, me towakamemetemoneke.",faya	afi	ne	afi	ne	me	afi	na	-haaro	me	afi	na	me	yayafa	me	aka	-ma	me	me	aka	-ma	me	to-	ka-	ka	-ma	me	me	to-	ka-	ka	-ma	-hemete	-mone	-ke,so	bathe	AUX.M	bathe	AUX.M	3PL.S	bathe	AUX	-PFUT.F	3PL.S	bathe	AUX.F	3PL.S	breach_cloth(M)	3PL.S	wear	-back.F	3PL.S	3PL.S	wear	-back.F	3PL.S	away-	COMIT-	go	-back.F	3PL.S	3PL.S	away-	COMIT-	go	-back	-FP.N.F	-REP.F	-DECL.F,"He bathed. After they bathed, they put their breechcloths back on. The two women went back.",,WORD_ALIGNED
a32,E towakamahi.,ee	to-	ka-	ka	-ma	-hi,1IN.S	away-	COMIT-	go	-back	-IMP.F,"""Let's go back.""",,WORD_ALIGNED
a33,"Faya me, towakama me nowati ya tokomake tokomakematamonaka.",faya	me	to-	ka-	ka	-ma	me	nowati	ya	to-	ka	-make	to-	ka	-make	-himata	-mona	-ka,so	3PL.S	away-	COMIT-	go	-back.F	3PL.POSS	behind	ADJU	away-	go	-following	away-	go	-following	-FP.N.M	-REP.M	-DECL.M,They went back. He went back after them.,,WORD_ALIGNED
a34,"Tokomake, tokomakematamonaka.",to-	ka	-make	to-	ka	-make	-himata	-mona	-ka,away-	go	-following	away-	go	-following	-FP.N.M	-REP.M	-DECL.M,He went back.,,WORD_ALIGNED
a35,"Tokomake, Hima hawa hawa ofibeya.",to-	ka	-make	hima	hawa	hawa	o-	fawa	-be	-ya,away-	go	-following	let's_go	palm.sp(F)	palm.sp(F)	1SG.S-	drink	-IMMED.F	-now,"He went back. ""Come on, I want to drink hawa drink.""",,WORD_ALIGNED
a36,Aba me okobibeya.,aba	me	o-	kaba	-be	-ya,fish(M)	3PL.O	1SG.S-	eat	-IMMED.F	-now,"""I want to eat fish.""",,WORD_ALIGNED
a37,Ofimini.,o-	fimi	-ni,1SG.S-	be_hungry	-BKG.F,"""I'm hungry.""",,WORD_ALIGNED
a38,Te tai tokahamaho.,tee	tai	to-	ka-	ha	-ma	-ho,2PL.S	be_ahead	CH-	COMIT-	AUX	-back	-IMP.M,"""You go ahead with him.""",,WORD_ALIGNED
a39,"Oyotobeya, me ka abi ati nematamona.",o-	yoto	-be	-ya	me	ka	abi	ati	na	-himata	-mona,1SG.S-	follow	-IMMED.F	-now	3PL	POSS	father(M)	say	AUX	-FP.N.M	-REP.M,"""I will follow,"" their father said.",,WORD_ALIGNED
a40,Te oyababana oke.,tee	o-	yaba	-habana	o-	ke,2PL.O	1SG.S-	marry	-FUT.F	1SG.S-	DECL.F,"""I'm going to marry you.""",,WORD_ALIGNED
a41,Oka yiboterawaba te amake.,o-	ka	yibote	-rawa	-ba	tee	ama	-ke,1SG.POSS-	POSS	wife(F)	-FPL	-FUT	2PL.S	be	-DECL.F,"""You are going to be my wives.""",,WORD_ALIGNED
a42,"Faya mera yabebona mera kayawe mera towakame, mera towakame mera kobo tokaname, Aba me te kawarikabote na.",faya	mera	yaba	-hibona	mera	ka-	yawe	mera	to-	ka-	ka	-me	mera	to-	ka-	ka	-me	mera	kobo	to-	ka-	na	-me	aba	me	tee	ka-	waa	-ri	-kabote	na,so	3PL.O	marry	-INT.M	3PL.O	COMIT-	be_upset.M	3PL.O	away-	COMIT-	go	-back.M	3PL.O	away-	COMIT-	go	-back.M	3PL.O	arrive	away-	COMIT-	AUX	-back.M	fish(M)	3PL.O	2PL.S	COMIT-	cook	-raised_surface	-quickly	AUX,"He wanted them to marry them. He took them back. He arrived back with them. ""Cook the fish quickly.""",,WORD_ALIGNED
a43,Aba me okobibeya.,aba	me	o-	kaba	-be	-ya,fish(M)	3PL.O	1SG.S-	eat	-IMMED.F	-now,"""I want to eat fish.""",,WORD_ALIGNED
a44,Faya aba me me kawariemetemone fahi.,faya	aba	me	me	ka-	waa	-ri	-hemete	-mone	fahi,so	fish(M)	3PL.O	3PL.S	COMIT-	cook	-raised_surface	-FP.N.F	-REP.F	then,So they cooked the fish.,,WORD_ALIGNED
a45,"Aba me me kawaria me, aba me kawari ahabi ya, me ha hine iyawa me sira, iyawa me siremetemoneke.",aba	me	me	ka-	waa	-ria	me	aba	me	ka-	waa	-ri	ahabi	ya	me	haa	hi-	ne	iyawa	me	sira	iyawa	me	sira	-hemete	-mone	-ke,fish(M)	3PL.O	3PL.S	COMIT-	cook	-raised_surface.F	3PL.S	fish(M)	3PL.S	COMIT-	be_cooked	-raised_surface.NFIN	end.NOM.F	ADJU	3PL.S	call	OC-	AUX.M	grated_mash(F)	3PL.S	toast.F	grated_mash(F)	3PL.S	toast	-FP.N.F	-REP.F	-DECL.F,"They cooked the fish. When the cooking of the fish was done, they called him. They toasted manioc mash.",,WORD_ALIGNED
a46,Mati honofene kawa nati toemetemone.,mati	honofene	kawa	nati	to-	ha	-hemete	-mone,3SG.POSS.mother(F)	manioc_juice(M)	thrust	only_one	CH-	AUX	-FP.N.F	-REP.F,Her mother mashed the manioc juice in the mortar.,,WORD_ALIGNED
a47,"Hawa hawa kabofa, hawa kawa nisa honofene, tabo na, Fera akare awane?",hawa	hawa	ka-	ibofa	hawa	kawa	na	-risa	honofene	tabo	na	fee	-ra	akare	awa	-ne,palm.sp(F)	palm.sp(F)	COMIT-	put_in_water.F	palm.sp(F)	thrust	AUX	-down.F	manioc_juice(M)	mash	AUX.F	that.M	-NPQ	be_satiated.M	seem.M	-BKG.M,"She put the hawa fruits in water. She mashed the hawa fruits in the mortar. She mixed the manioc juice with her hands. ""Well, is he full?""",,WORD_ALIGNED
a48,Ee owakara oke aso.,ee	o-	akara	o-	ke	aso,yes	1SG.S-	be_satiated	1SG.S-	DECL.F	mother-in-law(F),"""Yes, I'm full, Mother-in-law.""",,WORD_ALIGNED
a49,Owakara oke.,o-	akara	o-	ke,1SG.S-	be_satiated	1SG.S-	DECL.F,"""I'm full.""",,WORD_ALIGNED
a50,Aba me okoba oke.,aba	me	o-	kaba	o-	ke,fish(M)	3PL.O	1SG.S-	eat	1SG.S-	DECL.F,"""I ate fish.""",,WORD_ALIGNED
a51,Aba me okobini.,aba	me	o-	kaba	-ni,fish(M)	3PL.O	1SG.S-	eat	-BKG.F,"""I ate fish.""",,WORD_ALIGNED
a52,Honofene tifaribana?,honofene	ti-	fawa	-ri	-bana,manioc_juice(M)	2SG.S-	drink	-NEG.F	-FUT,"""Aren't you going to drink manioc juice?""",,WORD_ALIGNED
a53,"Hiba, otefe ahabake haro.",hiba	o-	tefe	ahaba	-ke	haaro,wait	1SG.POSS-	food	end	-DECL.F	that_one.F,"""Wait, my food is almost gone.""",,WORD_ALIGNED
a54,"Honofene fawebona hinakaso ha hine, honofene kabi kanematamonaka.",honofene	fawa	-hibona	hinakaso	haa	hi-	ne	honofene	kabi	ka-	na	-himata	-mona	-ka,manioc_juice(M)	drink	-INT.M	3SG.POSS.mother-in-law(F)	call	OC-	AUX.M	manioc_juice(M)	dip_out	COMIT-	AUX	-FP.N.M	-REP.M	-DECL.M,His mother-in-law called him for him to drink manioc juice. He dipped out some manioc juice with a cup.,,WORD_ALIGNED
a55,"Hiba, kakabi kana omataba.",hiba	ka-	kabi	ka-	na	o-	-mata	-ba,wait	DUP-	dip_out	COMIT-	AUX	1SG.S-	-short_time	-IMMED.M,"""Wait, I will dip out a little.""",,WORD_ALIGNED
a56,Totomi omataba.,to-	tomi	o-	-mata	-ba,DUP-	try	1SG.S-	-short_time	-IMMED.M,"""I will try a little.""",,WORD_ALIGNED
a57,Sinatehino ama?,sina	-tee	-hino	ama,be_sweet	-HAB	-IP.N.M	SEC,"""Is it sweet?""",,WORD_ALIGNED
a58,Sinate amane.,sina	-tee	ama	-ne,be_sweet	-HAB	SEC	-BKG.M,"""It is sweet.""",,WORD_ALIGNED
a59,Honofene kabi kaniha honofene fawa nematamonaka.,honofene	kabi	ka-	niha	honofene	fawa	na	-himata	-mona	-ka,manioc_juice(M)	dip_out	COMIT-	CAUS.LIST	manioc_juice(M)	drink.LIST	AUX	-FP.N.M	-REP.M	-DECL.M,"He got some manioc juice, and he drank the manioc juice.",,WORD_ALIGNED
a60,"Inaa, amosake.",inaa	amosa	-ke,hmmm	be_good	-DECL.F,"""Yumm, it's good.""",,WORD_ALIGNED
a61,Hawa amosini honofene karo.,hawa	amosa	-ni	honofene	karo,palm.sp(F)	be_good	-BKG.F	manioc_juice(M)	LOC,"""Hawa fruits are good with manioc juice.""",,WORD_ALIGNED
a62,"Faya, kame, kamematamonaka.",faya	ka	-me	ka	-ma	-himata	-mona	-ka,so	come	-back.M	come	-back	-FP.N.M	-REP.M	-DECL.M,So he came back.,,WORD_ALIGNED
a63,"Kame, yana tone Okabone ona, owa te kayawa teke.",ka	-me	yana	to-	ne	o-	ka	-habone	o-	na	owa	tee	ka-	yawa	tee	-ke,come	-back.M	start	CH-	AUX.M	1SG.S-	go	-INT.F	1SG.S-	say.F	1SG.O	2PL.S	COMIT-	be_upset.F	2PL.S	-DECL.F,"He came back. He was ready to leave. ""I want to leave, but you won't let me.""","Although the word ona means 'I said' (I said I will leave = I want to leave), the morpheme na is an auxiliary, not a verb root meaning 'say'. The verb is ati na 'say', but there is a morphophonological rule that deletes the root ati and leaves just the auxiliary, when there is a person prefix (Dixon 2004:117). I have glossed it as 'say' to make things easier for the reader. When the rule does not apply, i.e. when there is no person prefix, then the root ati appears, as in sentence (207).",WORD_ALIGNED
a64,Okabone onara oke.,o-	ka	-habone	o-	na	-hara	o-	ke,1SG.S-	go	-INT.F	1SG.S-	say	-IP.E.F	1SG.S-	DECL.F,"""I'm going to leave.""",,WORD_ALIGNED
a65,Fara tiwati nima tiwa ota kayawi nineni ota tiyababone tina tiwa.,fara	ti-	ati	ni	-ma	tiwa	otaa	ka-	yawi	na	-ne	-ni	otaa	ti-	yaba	-habone	ti-	na	tiwa,same.F	2SG.POSS-	voice	AUX.NOM	-like	2SG.O	1EX.S	COMIT-	be_upset.NFIN	AUX	-CONT.F	-BKG.F	1EX.O	2SG.S-	marry	-INT.F	2SG.S-	say.F	2SG.S,"""We won't let you leave because of what you said, when you said you would marry us.""",,WORD_ALIGNED
a66,"Ee, te oyababana oke.",ee	tee	o-	yaba	-habana	o-	ke,yes	2PL.O	1SG.S-	marry	-FUT.F	1SG.S-	DECL.F,"""Yes, I will marry you.""",,WORD_ALIGNED
a67,Ota tikeyeriyahi.,otaa	ti-	keyeha	-ra	-yahi,1EX.O	2SG.S-	deceive	-NEG	-DIST.IMP.F,"""Don't deceive us.""",,WORD_ALIGNED
a68,Ota tikeyeriyahi.,otaa	ti-	keyeha	-ra	-yahi,1EX.O	2SG.S-	deceive	-NEG	-DIST.IMP.F,"""Don't deceive us.""",,WORD_ALIGNED
a69,"Ota, Te oyababana oke.",otaa	tee	o-	yaba	-habana	o-	ke,1EX	2PL.O	1SG.S-	marry	-FUT.F	1SG.S-	DECL.F,"""I will marry you.""",Ota is a false start.,WORD_ALIGNED
a70,Oka koko oka koko amaka hari.,o-	ka	koko	o-	ka	koko	ama	-ka	haari,1SG.POSS-	POSS	father-in-law(M)	1SG.POSS-	POSS	father-in-law(M)	be	-DECL.M	that_one.M,"""He is my father-in-law.""",,WORD_ALIGNED
a71,"Faya me, mera yabebona mera amo kane mera, amo karehibanoho mera ahi nabebana.",faya	me	mera	yaba	-hibona	mera	amo	ka-	ne	mera	amo	ka-	-ra	-hiba	-no	-ho	mera	ahi	nahaba	-hibana,so	3PL	3PL.O	marry	-INT.M	3PL.O	sleep	COMIT-	AUX.M	3PL.O	sleep	COMIT-	-NEG	-FUT.M	-IP.N.M	-DUP	3PL.O	have_sex_with	at_night	-FUT.M,"He was going to marry them, and he slept with them. He didn't sleep with them, he had sex with them all night.",,WORD_ALIGNED
a72,Mera ai nabematamonaka fahi.,mera	ahi	nahaba	-himata	-mona	-ka	fahi,3PL.O	have_sex_with	at_night	-FP.N.M	-REP.M	-DECL.M	then,He had sex with them all night.,,WORD_ALIGNED
a73,"Mera ahi nabe, Totoka onahabone onara oke.",mera	ahi	nahabe	to-	to-	ka	o-	na	-habone	o-	na	-hara	o-	ke,3PL.O	have_sex_with	at_night.M	DUP-	away-	go	1SG.S-	AUX	-INT.F	1SG.S-	AUX	-IP.E.F	1SG.S-	DECL.F,"He had sex with them all night. ""I'm going now.""",,WORD_ALIGNED
a74,"Hibaka, yama abatehani tohari?",hibaka	yama	ahaba	-tee	-hani	to-	ha	-ri,where	thing(F)	die	-HAB	-IP.N.F	CH-	be	-CQ.F,"""Where is there forest that has game?""",,WORD_ALIGNED
a75,Yama abate hawi tokine haro.,yama	ahaba	-tee	hawi	to-	ka	-ne	haaro,thing(F)	die	-HAB	trail.F	away-	go	-CONT.F	that_one.F,"""There is a path going that way that has game.""",,WORD_ALIGNED
a76,Wafa me winine haro.,wafa	me	wina	-ne	haaro,woolly_monkey(M)	3PL.S	live	-CONT.F	that_one.F,"""There are woolly monkeys living there.""",,WORD_ALIGNED
a77,"Hima, e tabahi.",hima	ee	taba	-hi,let's_go	1IN.S	be_together	-IMP.F,"""Come on, let's go together.""",,WORD_ALIGNED
a78,Wafa me te weye nibe.,wafa	me	tee	weye	na	-be,woolly_monkey(M)	3PL.O	2PL.S	carry	AUX	-IMMED.F,"""You will carry the woolly monkeys.""",,WORD_ALIGNED
a79,Faya yana tonematamonaka.,faya	yana	to-	na	-himata	-mona	-ka,so	start	CH-	AUX	-FP.N.M	-REP.M	-DECL.M,He was ready to leave.,,WORD_ALIGNED
a80,"Yana tone, fati yana tokarawa kayotorawemetemoneke.",yana	to-	ne	fati	yana	to-	ka-	-rawa	ka-	yoto	-rawa	-hemete	-mone	-ke,start	CH-	AUX.M	3SG.POSS.wife(F)	start	CH-	COMIT-	-FPL.F	COMIT-	follow	-FPL	-FP.N.F	-REP.F	-DECL.F,"He was ready to leave, and his two wives were ready to leave. They came on behind.",,WORD_ALIGNED
a81,"Karaboa tiwa kana wati tama kana, tokematamonaka.",karaboha	tiwa	ka-	na	wati	tama	ka-	na	to-	ka	-himata	-mona	-ka,blowgun(F)	carry	COMIT-	AUX.LIST	arrow(M)	hold_onto	COMIT-	AUX.LIST	away-	go	-FP.N.M	-REP.M	-DECL.M,"He went into the forest, carrying a blowgun on his shoulder, and holding onto arrows.",,WORD_ALIGNED
a82,"Toke, toke toke toke ya wafa me ati saimetemoneke ahi Siya siya siya siya siya siya.",to-	ke	to-	ke	to-	ke	to-	ke	ya	wafa	me	ati	sai	-hemete	-mone	-ke	ahi	siya	siya	siya	siya	siya	siya,away-	go.M	away-	go.M	away-	go.M	away-	go.NOM.M	ADJU	woolly_monkey(M)	3PL.POSS	voice	be_heard	-FP.N.F	-REP.F	-DECL.F	then	(call_of_woolly_monkey)	(call_of_woolly_monkey)	(call_of_woolly_monkey)	(call_of_woolly_monkey)	(call_of_woolly_monkey)	(call_of_woolly_monkey),"He went into the forest. As he went, the voices of woolly monkeys could be heard. ""Siya, siya.""",,WORD_ALIGNED
a83,"Wafa me ati saihani me ati mite, sare sare rofi nematamonane.",wafa	me	ati	sai	-hani	me	ati	mite	sarehe	sarehe	rofi	na	-himata	-mona	-ne,woolly_monkey(M)	3PL.POSS	voice	be_heard	-IP.N.F	3PL.POSS	voice	hear.M	blowgun_dart(F)	blowgun_dart(F)	twirl_in_mouth	AUX	-FP.N.M	-REP.M	-BKG.M,"The voices of woolly monkeys could be heard. As he listened to their voices, he twirled darts in his mouth.",,WORD_ALIGNED
a84,Sare sare rofi nematamonaka.,sarehe	sarehe	rofi	na	-himata	-mona	-ka,blowgun_dart(F)	blowgun_dart(F)	twirl_in_mouth	AUX	-FP.N.M	-REP.M	-DECL.M,He twirled darts in his mouth.,,WORD_ALIGNED
a85,"Sare rofi ne, wafa me wati kane wafa me, tokematamonaka.",sarehe	rofi	ne	wafa	me	wati	ka-	ne	wafa	me	to-	ka	-himata	-mona	-ka,blowgun_dart(F)	twirl_in_mouth	AUX.M	woolly_monkey(M)	3PL.O	plan_against	COMIT-	AUX.M	woolly_monkey(M)	3PL	away-	go	-FP.N.M	-REP.M	-DECL.M,"As he twirled the darts in his mouth, he went along planning against the monkeys.",The second occurrence of the string wafa me is a false start.,WORD_ALIGNED
a86,Te yoyoro karahama nahi.,tee	yo-	yoro	karahama	na	-hi,2PL.S	DUP-	stay	only_do	AUX	-IMP.F,"""You stay here.""",,WORD_ALIGNED
a87,Te yoyoro karahama niyahi.,tee	yo-	yoro	karahama	na	-yahi,2PL.S	DUP-	stay	only_do	AUX	-DIST.IMP.F,"""You stay here.""",,WORD_ALIGNED
a88,Fito onamabana oke te ati omiti ya.,fito	o-	na	-ma	-habana	o-	ke	tee	ati	o-	miti	ya,rush	1SG.S-	AUX	-back	-FUT.F	1SG.S-	DECL.F	2PL.POSS	voice	1SG.S-	hear.NOM.F	ADJU,"""I will come back quickly if I hear your voices.""",,WORD_ALIGNED
a89,Tokehimatamonaka.,to-	ka	-himata	-mona	-ka,away-	go	-FP.N.M	-REP.M	-DECL.M,He went into the forest.,,WORD_ALIGNED
a90,"Toke wafa me karaboematamonaka ahi, fai saki.",to-	ke	wafa	me	karaboha	-himata	-mona	-ka	ahi	fai_saki,away-	go.M	woolly_monkey(M)	3PL.O	shoot_with_blowgun	-FP.N.M	-REP.M	-DECL.M	then	(sound_of_blowgun_dart),"He went, and he shot some monkeys, ""Fai saki.""",,WORD_ALIGNED
a91,"Aaa aaa, wafa kiya kanemetemoneke ahi.",aaa	aaa	wafa	kiya	ka-	na	-hemete	-mone	-ke	ahi,(cry_of_pain)	(cry_of_pain)	woolly_monkey(M)	yell	COMIT-	AUX	-FP.N.F	-REP.F	-DECL.F	then,"""Aaa, aaa."" A female monkey cried out.",,WORD_ALIGNED
