ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a25,Inamati kame.,inamati	ka	-me,spirit(M)	come	-back.M,"""The spirit is coming.""",,WORD_ALIGNED
a26,Tai tiahi.,tai	ti-	ha	-hi,be_ahead	2SG.S-	AUX	-IMP.F,"""Go on ahead.""",,WORD_ALIGNED
a27,Me kana ni towakemetemone ahi.,me	kana	ni	to-	ka-	ka	-hemete	-mone	ahi,3PL.S	run	AUX.NFIN	away-	COMIT-	go	-FP.N.F	-REP.F	then,The two of them went running away.,,WORD_ALIGNED
a28,Haha ati nematamona ahi.,haahaa	ati	na	-himata	-mona	ahi,(expression_of_anger)	say	AUX	-FP.N.M	-REP.M	then,"""Haahaa,"" he said.",,WORD_ALIGNED
a29,Tiwanamisahi.,ti-	wana	-misa	-hi,2SG.S-	be_attached	-up	-IMP.F,"""Hold on my back.""",,WORD_ALIGNED
a30,Inamati era fawa tokaniba amane.,inamati	era	fawa	to-	ka-	niha-	-hiba	ama	-ne,spirit(M)	1IN.O	disappear	CH-	COMIT-	CAUS-	-FUT.M	SEC	-BKG.M,"""The spirit is going to kill us.""",,WORD_ALIGNED
a31,"Inamati, inamati mano oharimatamona okobi na hiemari.",inamati	inamati	mano	ohari	-himata	-mona	okobi	na	hi-	ha	-himari,spirit(M)	spirit(M)	arm.M	be_one	-FP.N.M	-REP.M	my_father(M)	say	OC-	AUX	-FP.E.M,My father used to say that the spirit's arms were together.,,WORD_ALIGNED
a32,Mano famawematamona na hiwemari ahi.,mano	fama	-waha	-himata	-mona	na	hi-	ha	-himari	ahi,arm.M	be_two	-change	-FP.N.M	-REP.M	say	OC-	AUX	-FP.E.M	then,"His arms were together, he said.",,WORD_ALIGNED
a33,Mata mata ta tomisi kamakimatamona ahi kana ni.,mata	mata	taa	to-	-misi	ka	-maki	-himata	-mona	ahi	kana	ni,club(M)	club(M)	extend	CH-	-up.NFIN	come	-following	-FP.N.M	-REP.M	then	run	AUX.NFIN,He came holding a club high.,,WORD_ALIGNED
a34,Inamati nokowakabote nabisematamona okobi aati toemari.,inamati	noko	-waha	-kabote	na	-bisa	-himata	-mona	okobi	a-	ati	to-	ha	-himari,spirit(M)	point	-change	-quickly	AUX	-also	-FP.N.M	-REP.M	my_father(M)	DUP-	say	CH-	AUX	-FP.E.M,"The spirit turned around, my father used to say.",,WORD_ALIGNED
a35,Ye tonakosematamona ahi.,yee	to-	na	-kosa	-himata	-mona	ahi,yell	CH-	AUX	-middle	-FP.N.M	-REP.M	then,He yelled.,,WORD_ALIGNED
a36,"Okobi wane Inamati owa, kanaboweba amane.",o-	ka	abi	wane	inamati	owa	ka-	na-	aboha	-hiba	ama	-ne,1SG.POSS-	POSS	father(M)	be_attached.M	spirit(M)	1SG.O	COMIT-	CAUS-	die	-FUT.M	SEC	-BKG.M,"My father held on. ""The spirit is going to kill me along with the spirit.""",,WORD_ALIGNED
a37,Inamati mano hinamati wara tonemata awane okobi aati toemarika ahi.,inamati	mano	hinamati	wara	to-	na	-himata	awa	-ne	okobi	a-	ati	to-	ha	-himari	-ka	ahi,spirit(M)	arm.M	spirit(M)	grab	CH-	AUX	-FP.N.M	seem.M	-BKG.M	my_father(M)	DUP-	say	CH-	AUX	-FP.E.M	-DECL.M	then,"The spirit grabbed the spirit's arms, my father used to say.",,WORD_ALIGNED
a38,Fofo fofo fofoo ati kawematamona.,fofo	fofo	fofoo	ati	ka-	-waha	-himata	-mona,(expression_of_exertion)	(expression_of_exertion)	(expression_of_exertion)	say	COMIT-	-change	-FP.N.M	-REP.M,"""Fofo fofo fofoo,"" he said.",,WORD_ALIGNED
a39,Okobi inamati koro hikawitematamona aati toemari amaka ahi.,okobi	inamati	koro	hi-	ka-	-wite	-himata	-mona	a-	ati	to-	ha	-himari	ama	-ka	ahi,my_father(M)	spirit(M)	throw	OC-	COMIT-	-out	-FP.N.M	-REP.M	DUP-	say	CH-	AUX	-FP.E.M	SEC	-DECL.M	then,"The spirit threw my father down along with the spirit, my father used to say.",,WORD_ALIGNED
a40,Inamati iso witi tihi tokowitematamona amane ehene ahi.,inamati	iso	witi	tihi	to-	ka-	-wite	-himata	-mona	ama	-ne	ehene	ahi,spirit(M)	leg.M	edge	hit	away-	COMIT-	-out	-FP.N.M	-REP.M	SEC	-BKG.M	because_of.M	then,The spirit fell on his knees because of him.,,WORD_ALIGNED
a41,Wamisamatase ye tonakosatasematamona ahi.,waa	-misa	-ma	-tase	yee	to-	na	-kosa	-tasa	-himata	-mona	ahi,stand	-up	-back	-again.M	yell	CH-	AUX	-middle	-again	-FP.N.M	-REP.M	then,"He got back up, and yelled.",,WORD_ALIGNED
a42,Mano wara hitasematamona ahi ya.,mano	wara	hi-	-tasa	-himata	-mona	ahi	ya,arm.M	grab	OC-	-again	-FP.N.M	-REP.M	then	ADJU,He grabbed his arm.,,WORD_ALIGNED
a43,He mono he fata nematamona na hiemari ahi tosehibonaha.,hee	mono	hee	fata	na	-himata	-mona	na	hi-	ha	-himari	ahi	to-	sona	-hibona	-ha,3SG.O	struggle_with.LIST	3SG.O	push	AUX	-FP.N.M	-REP.M	say	OC-	AUX	-FP.E.M	then	CH-	fall	-INT.M	-DUP,"He struggled with him, and pushed him, so he would fall down.",,WORD_ALIGNED
a44,Wawana karama tinahi.,wa-	wana	karahama	ti-	na	-hi,DUP-	be_attached	only_do	2SG.S-	AUX	-IMP.F,"""Don't let go.""",,WORD_ALIGNED
a45,Era owakatomaba owa awine oni.,era	o-	ka-	katoma	-haba	owa	awine	o-	ni,1IN.O	1SG.S-	COMIT-	look_at	-FUT.F	1SG.S	seem.F	1SG.S-	BKG.F,"""I will take care of us.""",,WORD_ALIGNED
a46,Inamati kamonimatamona okobi na hiemari wati owahine oni.,inamati	kamoni	-himata	-mona	okobi	na	hi-	ha	-himari	wati	o-	-waha	-ne	o-	ni,spirit(M)	cause_sadness	-FP.N.M	-REP.M	my_father(M)	say	OC-	AUX	-FP.E.M	remember	1SG.S-	-change	-CONT.F	1SG.S-	BKG.F,"The spirit made him feel sad, my father said. I am remembering him.",,WORD_ALIGNED
a47,Inamati noko amo kanisemata awane aati toemarika ahi.,inamati	noko	amo	ka-	na	-risa	-himata	awa	-ne	a-	ati	to-	ha	-himari	-ka	ahi,spirit(M)	eye.M	sleep	COMIT-	AUX	-down	-FP.N.M	seem.M	-BKG.M	DUP-	say	CH-	AUX	-FP.E.M	-DECL.M	then,"The spirit closed his eyes, he used to say.",,WORD_ALIGNED
a48,Ye tonakosatasematamona ahi.,yee	to-	na	-kosa	-tasa	-himata	-mona	ahi,yell	CH-	AUX	-middle	-again	-FP.N.M	-REP.M	then,He yelled.,,WORD_ALIGNED
a49,"Inamati inamati katome, hikatome mera kakatomematamona okobi na hiemari.",inamati	inamati	katome	hi-	katome	mera	ka-	katoma	-himata	-mona	okobi	na	hi-	ha	-himari,spirit(M)	spirit(M)	attack.M	OC-	attack.M	3PL.O	COMIT-	look_at	-FP.N.M	-REP.M	my_father(M)	say	OC-	AUX	-FP.E.M,"The spirit hit the spirit. He protected them, my father said.",,WORD_ALIGNED
a50,Moni Nai toa.,Moni_Nai	to-	ha,Moni_Nai(M)	CH-	AUX.CONT.M,He was Moni Nai.,,WORD_ALIGNED
a51,Ye honene hose hiwiti rama ahi.,yehe	honene	hose	hi-	-witi	rama	ahi,hand	weapon.M	pull_out	OC-	-out.M	unusual	then,He took away his weapon.,,WORD_ALIGNED
a52,Yana tonematamona.,yana	to-	na	-himata	-mona,start	CH-	AUX	-FP.N.M	-REP.M,He came at them.,,WORD_ALIGNED
a53,"Ya hona totimakebona mera katomematamona ahi, manako hiebanoho.",ya_hona	to-	iti	-make	-hibona	mera	katoma	-himata	-mona	ahi	manako	hi-	ha	-hiba	-no	-ho,weapon(F)	away-	take_out	-following	-INT.M	3PL.O	attack	-FP.N.M	-REP.M	then	revenge	OC-	pay_back	-FUT.M	-IP.N.M	-DUP,"He attacked them, in order to take back the weapon. But he got him back.",,WORD_ALIGNED
a54,Wawana karama tina.,wa-	wana	karahama	ti-	na,DUP-	be_attached	only_do	2SG.S-	AUX,"""Hold on.""",,WORD_ALIGNED
a55,Inamati inamati wati kanematamona ahi.,inamati	inamati	wati	ka-	na	-himata	-mona	ahi,spirit(M)	spirit(M)	go_after	COMIT-	AUX	-FP.N.M	-REP.M	then,The spirit went after the spirit.,,WORD_ALIGNED
a56,Fatafata tori hinematamona.,fata-	fata	to-	-ri	hi-	na	-himata	-mona,DUP-	push	CH-	-right_away	OC-	AUX	-FP.N.M	-REP.M,He pushed him.,,WORD_ALIGNED
a57,Ha owara ati nematamona ahi.,haa	owa	-ra	ati	na	-himata	-mona	ahi,DEM	1SG	-NPQ	say	AUX	-FP.N.M	-REP.M	then,"""It's my turn,"" he said.",,WORD_ALIGNED
a58,Okobi wana nemata awane aati toemarika ahi.,okobi	wana	na	-himata	awa	-ne	a-	ati	to-	ha	-himari	-ka	ahi,my_father(M)	be_attached.LIST	AUX	-FP.N.M	seem.M	-BKG.M	DUP-	say	CH-	AUX	-FP.E.M	-DECL.M	then,"My father was holding on, he used to say.",,WORD_ALIGNED
a59,Me ibe katomemetemone okobi me na hiamaro ahi.,me	ibe	katoma	-hemete	-mone	okobi	me	na	hi-	ha	-hamaro	ahi,3PL.POSS	RECIP	attack	-FP.N.F	-REP.F	my_father(M)	3PL.O	say	OC-	AUX	-FP.E.F	then,They were hitting each other.,,WORD_ALIGNED
a60,Yoko hiwiti rama kasiro ya.,yoko	hi-	-witi	rama	kasiro	ya,push	OC-	-out.M	unusual	a_lot	ADJU,He pushed him hard.,,WORD_ALIGNED
a61,Namiti wari ka hirematamona ahi.,namiti	waa	-ri	kaa	hi-	-re	-himata	-mona	ahi,neck	stand	-raised_surface.NFIN	chop	OC-	-raised_surface	-FP.N.M	-REP.M	then,He slashed him on the back of the neck.,,WORD_ALIGNED
a62,"Ye tonakosematamonaka ahi, okobi oi nibanoho.",yee	to-	na	-kosa	-himata	-mona	-ka	ahi	okobi	ohi	niha-	-hiba	-no	-ho,yell	CH-	AUX	-middle	-FP.N.M	-REP.M	-DECL.M	then	my_father(M)	cry	CAUS-	-FUT.M	-IP.N.M	-DUP,He yelled. He made my father cry.,,WORD_ALIGNED
a63,Inamati okobi oi nibano mera mono kanematamona okobi na hiwemari hinamati ka hirehari.,inamati	okobi	ohi	niha-	-hiba	-no	mera	mono	ka-	na	-himata	-mona	okobi	na	hi-	ha	-himari	hinamati	kaa	hi-	-re	-haari,spirit(M)	my_father(M)	cry	CAUS-	-FUT.M	-IP.N.M	3PL.O	struggle_with	COMIT-	AUX	-FP.N.M	-REP.M	my_father(M)	say	OC-	AUX	-FP.E.M	spirit(M)	chop	OC-	-raised_surface	-IP.E.M,"He made my father cry. The spirit slashed him, and he struggled with them, my father said.",,WORD_ALIGNED
a64,Awakabote hinematamona hinemarine.,awa	-kabote	hi-	na	-himata	-mona	hi-	na	-himari	-ne,see	-quickly	OC-	AUX	-FP.N.M	-REP.M	OC-	say	-FP.E.M	-BKG.M,"He took quick looks at him, he said.",,WORD_ALIGNED
a65,Hiwa homa na.,hiwa	homa	na,only.M	lie_on_ground.NOM.M	AUX,"""Let him lie there.""",,WORD_ALIGNED
a66,Kamonimatamona okobi na hiemarine.,kamoni	-himata	-mona	okobi	na	hi-	ha	-himari	-ne,cause_sadness	-FP.N.M	-REP.M	my_father(M)	say	OC-	AUX	-FP.E.M	-BKG.M,"He made my father feel sad, he used to say.",,WORD_ALIGNED
a67,Hasara kanematamona hinemarika ahi.,hasara	ka-	na	-himata	-mona	hi-	na	-himari	-ka	ahi,have_difficulty_breathing	COMIT-	AUX	-FP.N.M	-REP.M	OC-	say	-FP.E.M	-DECL.M	then,"He had difficulty breathing, he said.",,WORD_ALIGNED
a68,Moni Nai ka hirematamonane iyori bari.,Moni_Nai	kaa	hi-	-re	-himata	-mona	-ne	iyori	bari,Moni_Nai(M)	chop	OC-	-raised_surface	-FP.N.M	-REP.M	-BKG.M	shoulder	back,Moni Nai slashed him on the back of his shoulder.,,WORD_ALIGNED
a69,Faya me kakama inamati me hiwasimakiani hinamati hinamati hikiyotasemataka fari.,faya	me	ka-	ka	-ma	inamati	me	hi-	wasi	-maki	-hani	hinamati	hinamati	hi-	kiyo	-tasa	-himata	-ka	faari,so	3PL.S	COMIT-	come	-back.F	spirit(M)	3PL.O	OC-	find	-following	-IP.N.F	spirit(M)	spirit(M)	OC-	chase	-again	-FP.N.M	-DECL.M	that_one.M,"As they were coming back, a spirit came upon them. A spirit was chasing the spirit.",,WORD_ALIGNED
