ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a28,Haa?,haa,huh?,"""Huh?""",,WORD_ALIGNED
a29,Hiyama tao tikini?,hiyama	tao	ti-	ka-	-ni,white-lipped peccary(M)	shoot	2SG.S-	COMIT-	-BKG.F,"""Did you kill a peccary?""",,WORD_ALIGNED
a30,Hiyama tao okane homa ha.,hiyama	tao	o-	ka-	ne	homa	haa,white-lipped peccary(M)	shoot	1SG.S-	COMIT-	AUX.M	lie_on_ground.CONT.M	DEM,"""I did kill a peccary, it is lying there.""",,WORD_ALIGNED
a31,"Hiyama tao okobise home ama ahi, ati nemarika yome tao kanenoho.",hiyama	tao	o-	ka-	-bise	home	ama	ahi	ati	na	-himari	-ka	yomee	tao	ka-	na	-hino	-ho,white-lipped peccary(M)	shoot	1SG.S-	COMIT-	-also.M	lie_on_ground.M	SEC	there	say	AUX	-FP.E.M	-DECL.M	jaguar(M)	shoot	COMIT-	AUX	-IP.N.M	-DUP,"""I killed a peccary, too, it is lying over there,"" he said. But he had killed a jaguar.",,WORD_ALIGNED
a32,Totowama omataba.,to-	to-	awa	-ma	o-	-mata	-ba,DUP-	away-	see	-back	1SG.S-	-short_time	-IMMED.M,"""I will go look at it.""",,WORD_ALIGNED
a33,Tokomemarihine.,to-	ka	-ma	-himari	-hi	-ne,away-	go	-back	-FP.E.M	-DUP	-BKG.M,He went.,,WORD_ALIGNED
a34,"Tokome hiyama me ota iso na me ota so tonihama, hiyama me tori ota itiha, hiyama me ota wete namaro.",to-	ka	-me	hiyama	me	otaa	iso	na	me	otaa	soo	to-	niha-	-ma	hiyama	me	tori	otaa	itiha	hiyama	me	otaa	wete	na	-hamaro,away-	go	-back.M	white-lipped peccary(M)	3PL.O	1EX.S	carry_off	AUX.F	3PL.O	1EX.S	lie	CH-	CAUS-	-back.F	white-lipped peccary(M)	3PL.POSS	inside.F	1EX.S	take_out.F	white-lipped peccary(M)	3PL.O	1EX.S	tie	AUX	-FP.E.F,"He went. We carried the peccaries, and put them together. We gutted the peccaries. We tied the peccaries up.",,WORD_ALIGNED
a35,Ota ni ya ha ni yana tonemarine.,otaa	ni	ya	haa	ni	yana	to-	na	-himari	-ne,1EX	to	ADJU	call	AUX.NFIN	start	CH-	AUX	-FP.E.M	-BKG.M,We heard him start calling.,,WORD_ALIGNED
a36,Hee hee.,hee	hee,hey	hey,"""Hey, hey.""",,WORD_ALIGNED
a37,"Tatiwi ha ka, Tatiwi hiyama tao kanemona ati nari.",Tatiwi	haa	ka	Tatiwi	hiyama	tao	ka-	na	-himona	ati	na	-haari,Tatiwi(M)	call	DECL.M	Tatiwi(M)	white-lipped peccary(M)	shoot	COMIT-	AUX	-REP.M	say	AUX	-IP.E.M,"""Tatiwi is calling, Tatiwi said he shot a peccary.""",,WORD_ALIGNED
a38,Hiyama homa hari ati nematamona.,hiyama	homa	haari	ati	na	-himata	-mona,white-lipped peccary(M)	lie_on_ground.CONT.M	that_one.M	say	AUX	-FP.N.M	-REP.M,"""The peccary is lying there,"" he said.",,WORD_ALIGNED
a39,Hiyama tekamahi.,hiyama	ti-	ka-	ka	-ma	-hi,white-lipped peccary(M)	2SG.S-	COMIT-	come	-back	-IMP.F,"""Bring the peccary here.""",,WORD_ALIGNED
a40,Hiyama tiwa hinare.,hiyama	tiwa	na	-hina	-re,white-lipped peccary(M)	carry	AUX	-can	-NEG.M,"""The peccary can't be carried.""",,WORD_ALIGNED
a41,Hekanakosemataka.,hi-	ka-	kana	-kosa	-himata	-ka,OC-	COMIT-	leave	-middle	-FP.N.M	-DECL.M,He left it there.,,WORD_ALIGNED
a42,Kamemarine.,ka	-ma	-himari	-ne,come	-back	-FP.E.M	-BKG.M,He came.,,WORD_ALIGNED
a43,"Kame, kamemarika.",ka	-me	ka	-ma	-himari	-ka,come	-back.M	come	-back	-FP.E.M	-DECL.M,He came.,,WORD_ALIGNED
a44,Hoo ati nemari.,hoo	ati	na	-himari,whew	say	AUX	-FP.E.M,"""Whew,"" he said.",,WORD_ALIGNED
a45,Ta amari?,himata	ama	-ri,what?	be	-CQ.F,"""What is it?""",,WORD_ALIGNED
a46,Hiyama home ahi.,hiyama	home	ahi,white-lipped peccary(M)	lie_on_ground.NOM.M	there,"""The peccary is lying there.""",,WORD_ALIGNED
a47,Yama i ati saihani tao okana homake ahi.,yama	ihi	ati	sai	-hani	tao	o-	ka-	na	homa	-ke	ahi,thing(F)	result_of.F	voice	be_heard	-IP.N.F	shoot	1SG.S-	COMIT-	AUX.F	lie_on_ground	-DECL.F	there,"""I shot the jaguar that was causing the commotion of the peccaries, and it is lying there.""",,WORD_ALIGNED
a48,Yome tiwa hinarareka.,yomee	tiwa	na	-hina	-ra	-hare	-ka,jaguar(M)	carry	AUX	-can	-NEG	-IP.E.M	-DECL.M,"""The jaguar can't be carried.""",,WORD_ALIGNED
a49,Yome homaka ahi.,yomee	homa	-ka	ahi,jaguar(M)	lie_on_ground	-DECL.M	there,"""The jaguar is there on the ground.""",,WORD_ALIGNED
a50,Hima e tonakamaho.,hima	ee	to-	na-	ka	-ma	-ho,let's_go	1IN.S	away-	CAUS-	go	-back	-IMP.M,"""Come on, let's go get it.""",,WORD_ALIGNED
a51,Yome iti yome itihinemari ama.,yomee	iti	yomee	iti	-hina	-himari	ama,jaguar(M)	pick_up.M	jaguar(M)	pick_up	-can	-FP.E.M	SEC,"He tried to pick up the jaguar, but the jaguar couldn't be picked up.",,WORD_ALIGNED
a52,"Yome, Noko Mora tiwa hine ota kakame, me hitemarika fahi.",yomee	Noko_Mora	tiwa	hi-	ne	otaa	ka-	ka	-me	me	hi-	ite	-himari	-ka	fahi,jaguar(M)	Noko_Mora(M)	carry	OC-	AUX.M	1EX.S	COMIT-	come	-back.M	3PL.S	OC-	skin	-FP.E.M	-DECL.M	then,"Noko Mora carried the jaguar. We brought it, and they skinned it.",,WORD_ALIGNED
a53,Ataro Tatiwi ta hinemata awaka.,ataro	Tatiwi	taa	hi-	na	-himata	awa	-ka,skin.M	Tatiwi(M)	sell	OC-	AUX	-FP.N.M	seem.M	-DECL.M,I guess Tatiwi sold its skin.,,WORD_ALIGNED
a54,"Yome okiti mono nemata, bono ya sobo si tomaroni noko tao hikanemata.",yomee	okiti	mono	na	-himata	bono	ya	sobo	sii	to-	-maro	-ni	noko	tao	hi-	ka-	na	-himata,jaguar(M)	my_grandfather(M)	struggle_with	AUX	-FP.N.M	upper_lip.M	ADJU	lead	sit	CH-	-FP.E.F	-BKG.F	face.M	shoot	OC-	COMIT-	AUX	-FP.N.M,"One time when a jaguar attacked my grandfather, he shot it in the face and the shot was embedded in its snout.","There is nominalization in the verb si tomaroni; the finite form would be si tonahamaroni. That is, the auxiliary na would appear, and the tense -hamaro would have the initial -hV syllable (see Dixon 2004:484).",WORD_ALIGNED
a55,"Faya ota kama hiyama me ota kakama, hiyama me ota kakama yama, hiyama me ota ahi nama, yama me kawariamaro me amake fahi.",faya	otaa	ka	-ma	hiyama	me	otaa	ka-	ka	-ma	hiyama	me	otaa	ka-	ka	-ma	yama	hiyama	me	otaa	ahi	na	-ma	yama	me	ka-	waa	-ri	-hamaro	me	ama	-ke	fahi,so	1EX.S	come	-back.F	white-lipped peccary(M)	3PL.O	1EX.S	COMIT-	come	-back.F	white-lipped peccary(M)	3PL.O	1EX.S	COMIT-	come	-back.F	thing(F)	white-lipped peccary(M)	3PL.O	1EX.S	work_on	AUX	-back.F	thing(F)	3PL.S	COMIT-	cook	-raised_surface	-FP.E.F	3PL.S	SEC	-DECL.F	then,We came back. We brought the peccaries home. Back in the village we worked on the peccaries. They cooked the meat.,,WORD_ALIGNED
a56,Faya ota ayakawamaro otake me tai ota hiri nawamaroho.,faya	otaa	ayaka	-waha	-hamaro	otaa	-ke	me	tahi	otaa	hiri	na	-waha	-hamaro	-ho,so	1EX.S	dance	-change	-FP.E.F	1EX.S	-DECL.F	3PL.POSS	song_about	1EX.S	sing	AUX	-change	-FP.E.F	-DUP,Then we had a festa. We sang songs about them.,,WORD_ALIGNED
a57,Sani iseni ka yamani anoti koro hikanamakia kaforineke haro.,Sani	iseni	ka	yama	-ni	anoti	koro	hi-	ka-	na	-makia	ka-	fori	-ne	-ke	haaro,Jane	daughter	POSS	thing(F)	-IP.N.F	3SG.POSS_older_brother(M)	throw	OC-	COMIT-	AUX	-following.F	COMIT-	lie_on_top	-CONT.F	-DECL.F	that_one.F,"Sani, your daughter's thing is there on the floor, that her older brother threw here.",,WORD_ALIGNED
a58,Yome kiyomamatase.,yomee	ka	-yoma	-ma	-tase,dog	come	-through	-back	-again.M,The dog is coming in the house again.,,WORD_ALIGNED
a59,"Yome, yaka.",yomee	yaka,dog	walk,"Dog, go away.",,WORD_ALIGNED
a60,Tokomaka.,to-	ka	-ma	-ka,away-	go	-back	-DECL.M,It went away.,,WORD_ALIGNED
a61,"Bani me ota mari na, bani otara ota mamari tohamaro ota amake bani me ota nabiha ota hiyama mati.",bani	me	otaa	mari	na	bani	otara	otaa	ma-	mari	to-	ha	-hamaro	otaa	ama	-ke	bani	me	otaa	naahabiha	otaa	hiyama	mati,animal(M)	3PL.O	1EX.S	feast_on	AUX.F	animal(M)	1EX.O	1EX.S	DUP-	feast_on	CH-	AUX	-FP.E.F	1EX.S	SEC	-DECL.F	animal(M)	3PL.O	1EX.S	kill.F	1EX.S	white-lipped peccary(M)	3PL,"We feasted on the meat. We feasted on meat many times, when we killed animals, white-lipped peccaries.",,WORD_ALIGNED
a62,"Bani mati awi, awi me kabawaha na toamaro me amake.",bani	mati	awi	awi	me	kaba	-waha	na	to-	ha	-hamaro	me	ama	-ke,animal(M)	3PL	tapir(M)	tapir(M)	3PL.S	eat	-change.LIST	AUX	CH-	AUX	-FP.E.F	3PL.S	SEC	-DECL.F,"Animals, tapir, they ate a tapir, too.",,WORD_ALIGNED
a63,"Ayaka ota hiri ni ka, yawita, yawita me mari nawaha, na toimaro amani.",ayaka	otaa	hiri	ni	ka	yawita	yawita	me	mari	na	-waha	na	to-	hi	-maro	ama	-ni,festa(F)	1EX.S	make	AUX.NOM.F	because	peach_palm(M)	peach_palm(M)	3PL.S	feast_on	AUX	-change.LIST	AUX	CH-	AUX.NOM.F	-FP.E.F	be	-BKG.F,"When we had festas, they ate peach palm nuts, too.",,WORD_ALIGNED
a64,Amane ka yawita me fawimaro yawita yoro kanikimari.,Amane	ka	yawita	me	fawi	-maro	yawita	yoro	ka-	na	-kima	-haari,Amane(M)	POSS	peach_palm(M)	3PL.S	drink.NOM.F	-FP.E.F	peach_palm(M)	stand	COMIT-	AUX	-two	-IP.E.M,They drank Amane's peach palm porridge. There were two large pots of peach palm porridge.,,WORD_ALIGNED
a65,Marimari nofaraba na toharemari mari tonamakewati.,mari-	mari	nofa	-raba	na	to-	ha	-ra	-himari	mari	to-	na	-make	-waha	-ti,DUP-	feast	recently	-a_bit	AUX	CH-	AUX	-NEG	-FP.E.M	feast	away-	AUX	-following	-change	-HAB.NOM,"He feasted a lot, and now he is feasting somewhere else.",,WORD_ALIGNED
