ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a40,Tiwa me kanawasine nirani oni.,tiwa	me	ka-	na-	wasi	-ne	ni	-rani	o-	-ni,2SG.O	3PL.S	COMIT-	CAUS-	get_caught	-CONT.F	AUX.F	-?	1SG.S-	-BKG.F,"""I guess someone cast a spell on you.""",,WORD_ALIGNED
a41,Tiwa me kanawasiani tiwa toma one o.,tiwa	me	ka-	na-	wasi	-hani	tiwa	toma	o-	-ne	o,2SG.O	3PL.S	COMIT-	CAUS-	get_caught	-IP.N.F	2SG.O	suck	1SG.S-	-CONT.F	1SG.S,"""Someone put a spell on you, and I am sucking on you to cure you.""",,WORD_ALIGNED
a42,Faya tokomematamonaka fahi.,faya	to-	ka	-ma	-himata	-mona	-ka	fahi,so	away-	go	-back	-FP.N.M	-REP.M	-DECL.M	then,So he went home.,,WORD_ALIGNED
a43,Karabowa kakiti tokematamonane.,karaboha	ka-	iti	to-	ka	-himata	-mona	-ne,blowgun(F)	COMIT-	pick_up.M	away-	go	-FP.N.M	-REP.M	-BKG.M,"He picked up his blowgun, and went into the forest.",,WORD_ALIGNED
a44,Hawa weye namise tokome kofafa kane towakamematamona ahi.,hawa	weye	na	-mise	to-	ka	-me	kofa	-fa	ka-	ne	to-	ka-	ka	-ma	-himata	-mona	ahi,palm.sp(F)	carry	AUX	-up.M	away-	go	-back.M	be_unsteady	-DUP	COMIT-	AUX.M	away-	COMIT-	go	-back	-FP.N.M	-REP.M	then,"He lifted the hawa fruits onto his back, and went home. He was unsteady as he went sick.",,WORD_ALIGNED
a45,"Ma toname nokowame, Owa ai neno amane.",maa	to-	na	-me	noko	-waha	-me	owa	ahi	na	-hino	ama	-ne,stop	away-	AUX	-back.M	point	-change	-back.M	1SG.O	mess_with	AUX	-IP.N.M	SEC	-BKG.M,"He stopped, and looked back. ""He is the one that messed with me.""",,WORD_ALIGNED
a46,Hinaka yama kome owine o.,hinaka	yama	kome	o-	awa	-ne	o,3SG.POSS	thing(F)	sickness.F	1SG.S-	feel	-CONT.F	1SG.S,"""It is his sickness that I have.""",,WORD_ALIGNED
a47,Maki tina.,maki	ti-	na,pay	2SG.S-	AUX,"""I will get revenge.""",,WORD_ALIGNED
a48,Tokematamonaka fari.,to-	ka	-himata	-mona	-ka	faari,away-	go	-FP.N.M	-REP.M	-DECL.M	that_one.M,The other man went into the forest.,,WORD_ALIGNED
a49,Fawa tonakosawitimatamona.,fawa	to-	na	-kosa	-witi	-himata	-mona,disappear	away-	AUX	-middle	-out	-FP.N.M	-REP.M,He disappeared.,,WORD_ALIGNED
a50,"Yama owa, ni kobo kanarake ahi.",yama	owa	ni	kobo	ka-	na	-hara	-ke	ahi,thing(F)	1SG	to	arrive	COMIT-	AUX	-IP.E.F	-DECL.F	then,"""Something touched me.""",,WORD_ALIGNED
a51,"Yama kaohani mati katise, yama kaohani mati katise yama mati katifome, hikatifomemetemoneni.",yama	kaho	-hani	mati	ka-	tise	yama	kaho	-hani	mati	ka-	tise	yama	mati	ka-	tifo	-me	hi-	ka-	tifo	-ma	-hemete	-mone	-ni,thing(F)	be_tied	-IP.N.F	line.F	COMIT-	undo.M	thing(F)	be_tied	-IP.N.F	line.F	COMIT-	undo.M	thing(F)	line.F	COMIT-	tie_together	-back.M	OC-	COMIT-	tie_together	-back	-FP.N.F	-REP.F	-BKG.F,He untied the string that had been tied. He tied the string back together.,,WORD_ALIGNED
a52,Faya yama towakamaki yama tokahomakimatamona ahi.,faya	yama	to-	ka-	ka	-maki	yama	to-	kaho	-maki	-himata	-mona	ahi,so	thing(F)	away-	COMIT-	go	-following.M	thing(F)	away-	tie	-following	-FP.N.M	-REP.M	then,He took it and tied it somewhere else.,,WORD_ALIGNED
a53,Owa ahi neno ama.,owa	ahi	na	-hino	ama,1SG.O	mess_with	AUX	-IP.N.M	SEC,"""He messed with me.""",,WORD_ALIGNED
a54,Owahare.,o-	awa	-hare,1SG.S-	see	-IP.E.M,"""I saw him.""",,WORD_ALIGNED
a55,"Faya, manako hiematamonane.",faya	manako	hi-	ha	-himata	-mona	-ne,so	revenge	OC-	pay_back	-FP.N.M	-REP.M	-BKG.M,Then he got revenge on him.,,WORD_ALIGNED
a56,Yama kobobo kanihi hekanakosematamonaka.,yama	kobo	-bo	ka-	nihi	hi-	ka-	kana	-kosa	-himata	-mona	-ka,thing(F)	be_attached	-DUP	COMIT-	CAUS.M	OC-	COMIT-	leave	-middle	-FP.N.M	-REP.M	-DECL.M,"He tied the string, and left him behind.",,WORD_ALIGNED
a57,Kamematamona.,ka	-ma	-himata	-mona,come	-back	-FP.N.M	-REP.M,He came back.,,WORD_ALIGNED
a58,Owakamibe.,o-	ka-	ka	-ma	-be,1SG.S-	COMIT-	go	-back	-IMMED.F,"""I will go back sick.""",,WORD_ALIGNED
a59,Yama kome kiti.,yama	kome	kiti,thing(F)	sickness.F	be_strong.NOM.F,"""The sickness is intense.""",,WORD_ALIGNED
a60,Kakamematamona.,ka-	ka	-ma	-himata	-mona,COMIT-	come	-back	-FP.N.M	-REP.M,He came back sick.,,WORD_ALIGNED
a61,"Kakame, Okobi kamari hari bite ati nemetemoneni.",ka-	ka	-me	okobi	ka	-ma	-haari	haari	bite	ati	na	-hemete	-mone	-ni,COMIT-	come	-back.M	my_father(M)	come	-back	-look.M	that_one.M	3SG.POSS.daughter(F)	say	AUX	-FP.N.F	-REP.F	-BKG.F,"He came back sick. ""Look my father is coming back there,"" his daughter said.",,WORD_ALIGNED
a62,Okobi okobi okobi sonehino amane.,okobi	okobi	okobi	sona	-hino	ama	-ne,my_father(M)	my_father(M)	my_father(M)	fall	-IP.N.M	SEC	-BKG.M,"""My father fell down.""",,WORD_ALIGNED
a63,Okobi yaka ni hiyare ati nemetemoneheni.,okobi	yaka	ni	hiya	-re	ati	na	-hemete	-mone	-he	-ni,my_father(M)	walk	AUX.NFIN	be_bad	-NEG.M	say	AUX	-FP.N.F	-REP.F	-DUP	-BKG.F,"""My father is not walking good,"" she said.",,WORD_ALIGNED
a64,Anoti ki kabote nematamonane.,anoti	kii	kabote	na	-himata	-mona	-ne,3SG.POSS_older_brother(M)	look	quickly	AUX	-FP.N.M	-REP.M	-BKG.M,His older brother looked quickly.,Yowao should have said nisori 'his younger brother'.,WORD_ALIGNED
a65,"Okoyo, okoyo no toneno ama.",okoyo	okoyo	noho	to-	na	-hino	ama,my_older_brother(M)	my_older_brother(M)	be_hurt	CH-	AUX	-IP.N.M	SEC,"""My older brother is hurt.""",,WORD_ALIGNED
a66,"Okoyo inamati, no tonihare.",okoyo	inamati	noho	to-	niha-	-hare,my_older_brother(M)	someone(M)	be_hurt	CH-	CAUS-	-IP.E.M,"""Someone hurt my brother.""",,WORD_ALIGNED
a67,Hoo oko yifo oko yifo horo tikanisamahi.,hoo	o-	ka	yifo	o-	ka	yifo	horo	ti-	ka-	na	-risa	-ma	-hi,whew	1SG.POSS-	POSS	hammock(M)	1SG.POSS-	POSS	hammock(M)	drag	2SG.S-	COMIT-	AUX	-down	-back	-IMP.F,"""Whew, lower my hammock.""",,WORD_ALIGNED
a68,No ona owakamine oni.,noho	o-	na	o-	ka-	ka	-ma	-ne	o-	ni,be_hurt	1SG.S-	AUX.F	1SG.S-	COMIT-	come	-back	-CONT.F	1SG.S-	BKG.F,"""I am hurt. I am coming back sick.""",,WORD_ALIGNED
a69,Ayo himata ebe tirini?,ayo	himata	ebe	ti-	-ri	-ni,older_brother(M)	what?	happen_to	2SG.S-	-CQ.F	-IP.N.F,"""Brother, what happened to you?""",,WORD_ALIGNED
a70,Inamati owa kanawasirani ona okomine oni ati nematamonane.,inamati	owa	ka-	na-	wasi	-rani	o-	na	o-	ka	-ma	-ne	o-	ni	ati	na	-himata	-mona	-ne,someone(M)	1SG.O	COMIT-	CAUS-	find	-?	1SG.S-	say.F	1SG.S-	come	-back	-CONT.F	1SG.S-	BKG.F	say	AUX	-FP.N.M	-REP.M	-BKG.M,"""I think someone cast a spell on me, and I have come back,"" he said.",,WORD_ALIGNED
a71,Tiwa me kanawasiha tiwa awine ti.,tiwa	me	ka-	na-	wasiha	tiwa	awine	ti,2SG.O	3PL.S	COMIT-	CAUS-	get_caught.F	2SG.O	seem.F	2SG.S,"""Someone cast a spell on you.""",,WORD_ALIGNED
a72,Faya toma hinematamona fahi.,faya	toma	hi-	na	-himata	-mona	fahi,so	suck	OC-	AUX	-FP.N.M	-REP.M	then,So he sucked on him to cure him.,,WORD_ALIGNED
a73,Toma hinematamona ahi.,toma	hi-	na	-himata	-mona	ahi,suck	OC-	AUX	-FP.N.M	-REP.M	then,He sucked on him.,,WORD_ALIGNED
a74,"Toma ni sa hise, bai tokematamonaka.",toma	ni	saa	hi-	-kose	bahi	to-	ka	-himata	-mona	-ka,suck	AUX.NFIN	leave_off	OC-	-middle.M	sun(M)	away-	go	-FP.N.M	-REP.M	-DECL.M,He left off sucking on him. The sun went down.,,WORD_ALIGNED
a75,"Bai toke, bai toke ya kamematamonane yaki me weye nari bani me weye nari.",bahi	to-	ke	bahi	to-	ke	ya	ka	-ma	-himata	-mona	-ne	yaki	me	weye	na	-haari	bani	me	weye	na	-haari,sun(M)	away-	go.M	sun(M)	away-	go.NOM.M	ADJU	come	-back	-FP.N.M	-REP.M	-BKG.M	toucan.sp(M)	3PL.O	carry	AUX	-IP.E.M	animal(M)	3PL.O	carry	AUX	-IP.E.M,"Late in the day he came back, carrying toucans, carrying birds.",,WORD_ALIGNED
a76,Hinaka yama nakora kaometemoneni.,hinaka	yama_nakora	kaho	-hemete	-mone	-ni,3SG.POSS	shaman's_stone(F)	be_tied	-FP.N.F	-REP.F	-BKG.F,His shaman's stone was tied up.,,WORD_ALIGNED
a77,"Bete nawahebona bai toke ene bete nawebona, yama weye tokasematamonaka ahi.",bete	na	-waha	-hibona	bahi	to-	ke	ehene	bete	na	-waha	-hibona	yama	weye	to-	ka-	-kosa	-himata	-mona	-ka	ahi,run	AUX	-change	-INT.M	sun(M)	away-	go.M	because_of.M	run	AUX	-change	-INT.M	thing(F)	carry	CH-	COMIT-	-middle	-FP.N.M	-REP.M	-DECL.M	then,"Because it was late in the day, he ran, and he hit against the string.",,WORD_ALIGNED
a78,Kiha na rama ahi.,kiha	na	rama	ahi,(sound_of_hitting)	AUX.F	unusual	then,"There was the sound of him hitting, kiha.",,WORD_ALIGNED
a79,Yebe tomata noko.,yebe	to-	-mata	noko,shock	CH-	-FP.N.M	face.M,He felt a shock in his head.,,WORD_ALIGNED
a80,"Iii, sonehimatamona ahi, hinaka, hinaka, yaki me mafo me me hirawa hinababani mati.",iii	sona	-himata	-mona	ahi	hinaka	hinaka	yaki	me	mafo	me	me	hi-	rawa	hi-	nahaba	-haba	-ni	mati,(sound_of_falling)	fall	-FP.N.M	-REP.M	then	3SG.POSS	3SG.POSS	toucan.sp(M)	3PL	small_ant(M)	3PL.O	3PL.S	OC-	trim	OC-	at_night	-FUT.F	-IP.N.F	3PL.O,"Iii, he fell down. The ants cut off the feathers of his toucans during the night.","The sound word iiii is interesting, because the event it represents doesn't actually have a sound. We, too, do this in cartoons, for example when there is a sound effect for when a character has an idea.",WORD_ALIGNED
a81,Bani me kasisi nemetemone ama ahi.,bani	me	kasi	-si	na	-hemete	-mone	ama	ahi,animal(M)	3PL.S	be_bald	-DUP	AUX	-FP.N.F	-REP.F	SEC	then,The birds were without any feathers.,,WORD_ALIGNED
a82,"Me ka bani me hiti, noko mafo me si hinabematamona ama ahi.",me	ka	bani	me	hiti	noko	mafo	me	sii	hi-	nahaba	-himata	-mona	ama	ahi,3PL	POSS	animal(M)	3PL.POSS	owner(M)	eye.M	small_ant(M)	3PL.S	spray	OC-	at_night	-FP.N.M	-REP.M	SEC	then,The ants were spraying the eyes of the owner of the birds during the night.,,WORD_ALIGNED
a83,Me ebe toma na me ebe sa tosawemetemone fahi.,me	ebe	toma	na	me	ebe	saa	to-	-kosa	-waha	-hemete	-mone	fahi,3PL.POSS	RECIP	suck	AUX.F	3PL.POSS	RECIP	leave_off	CH-	-middle	-change	-FP.N.F	-REP.F	then,"The younger brother was sucking on his older brother to cure him, and then he stopped sucking on him.",,WORD_ALIGNED
a84,"Aa, okoyo kakama reba toka nano.",aa	okoyo	ka-	ka	-ma	ra	-hiba	to-	ka	na	-no,(expression_of_displeasure)	my_older_brother(M)	DUP-	come	-back	NEG	-FUT.M	away-	go.CONT.M	AUX.NOM.M	-IP.N.M,"""Oh no, my older brother went into the forest, and he has not come back.""",,WORD_ALIGNED
a85,Okoyo owamakematibe.,okoyo	o-	awa	-make	-mata	-be,my_older_brother(M)	1SG.S-	see	-following	-short_time	-IMMED.F,"""I will go look at my brother.""",,WORD_ALIGNED
a86,"Wami sari kane, wami sari kane me towakamakiemetemoneni.",wami	sari	ka-	ne	wami	sari	ka-	ne	me	to-	ka-	ka	-maki	-hemete	-mone	-ni,tree.sp(F)	burn	COMIT-	AUX.M	tree.sp(F)	burn	COMIT-	AUX.M	3PL.S	away-	COMIT-	go	-following	-FP.N.F	-REP.F	-BKG.F,He lit a resin torch. The two of them went.,,WORD_ALIGNED
a87,"Me towakamakia me ha kana, me towakamakiwaha, me ha tokanamakia me, Abe awa?",me	to-	ka-	ka	-makia	me	haa	ka-	na	me	to-	ka-	ka	-maki	-waha	me	haa	to-	ka-	na	-makia	me	ahabe	awa,3PL.S	away-	COMIT-	go	-following.F	3PL.S	call	COMIT-	AUX.F	3PL.S	away-	COMIT-	go	-following	-change.F	3PL.S	call	away-	COMIT-	AUX	-following.F	3PL.S	die.M	seem.M,"They went. They called. They went some more, and they called. ""Did he die?""",,WORD_ALIGNED
a88,Efe e kobo na.,efe	ee	kobo	na,this.M	1IN.S	meet	AUX.F,"""We would have found him [if he were alive].""",,WORD_ALIGNED
a89,Amo namateba awane.,amo	na	-mata	-hiba	awa	-ne,sleep	AUX	-short_time	-FUT.M	seem.M	-BKG.M,"""He will sleep in the forest for the time being.""",,WORD_ALIGNED
a90,E bosa kanebana.,ee	bosa	ka-	na	-hibana,1IN.S	get_up_early	COMIT-	AUX	-FUT.M,"""We will get up early because of him.""",,WORD_ALIGNED
a91,"Ee, e towakama mata.",ee	ee	to-	ka-	ka	-ma	mata,yes	1IN.S	away-	COMIT-	go	-back	for_now,"""Right, we will go home for now.""",,WORD_ALIGNED
a92,Homi yabore ya me wete tokanamemetemone.,homi	yabo	-re	ya	me	wete	to-	ka-	na	-ma	-hemete	-mone,lie_on_ground.NFIN	be_far	-NEG.NOM.M	ADJU	3PL.S	return	away-	COMIT-	AUX	-back	-FP.N.F	-REP.F,They turned back near where he was lying on the ground.,,WORD_ALIGNED
a93,Me wete kanama me kakamemetemoneni.,me	wete	ka-	na	-ma	me	ka-	ka	-ma	-hemete	-mone	-ni,3PL.S	return	COMIT-	AUX	-back.F	3PL.S	COMIT-	come	-back	-FP.N.F	-REP.F	-BKG.F,They turned back. They came back.,,WORD_ALIGNED
a94,"Me kakama me, me kakamemetemoneke.",me	ka-	ka	-ma	me	me	ka-	ka	-ma	-hemete	-mone	-ke,3PL.S	COMIT-	come	-back.F	3PL.S	3PL.S	COMIT-	come	-back	-FP.N.F	-REP.F	-DECL.F,They came back.,,WORD_ALIGNED
a95,"Me kakama me, Faira te kobo ne?",me	ka-	ka	-ma	me	fahi	-ra	tee	kobo	ne,3PL.S	COMIT-	come	-back.F	3PL.S	that	-NPQ	2PL.S	meet	AUX.M,"They came back. ""Well, did you meet up with him?""",,WORD_ALIGNED
a96,Ota kobo rare.,otaa	kobo	ra	-hare,1EX.S	meet	NEG	-IP.E.M,"""We didn't meet up with him.""",,WORD_ALIGNED
a97,Hibaka toamata ota ati narene.,hibaka	to-	ha	-mata	otaa	ati	na	-hare	-ne,where	CH-	be.NOM.M	-FP.N.M	1EX.S	say	AUX	-IP.E.M	-BKG.M,"""'Where is he?' we said.""",,WORD_ALIGNED
a98,Ota wete kanama ota.,otaa	wete	ka-	na	-ma	otaa,1EX.S	return	COMIT-	AUX	-back.F	1EX.S,"""We came back.""",,WORD_ALIGNED
a99,Aware fawa na.,awa	-re	fawa	na,be_seen	-NEG.M	disappear	AUX.CONT.M,"""He disappeared.""",,WORD_ALIGNED
a100,Kamakiba awane amo ne ya.,ka	-maki	-hiba	awa	-ne	amo	ne	ya,come	-following	-FUT.M	seem.M	-BKG.M	sleep	AUX.NOM.M	ADJU,"""He will come back after he sleeps.""",,WORD_ALIGNED
a101,Ota bosa kanaba ota.,otaa	bosa	ka-	na	-haba	otaa,1EX.S	get_up_early	COMIT-	AUX	-FUT.F	1EX.S,"""We will get up early.""",,WORD_ALIGNED
