ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a11,Tiwa otibote onene ama oke ati nemata awane.,tiwa	o-	ita	-bote	o-	na	-hene	ama	o-	ke	ati	na	-himata	awa	-ne,2SG.O	1SG.S-	pierce	-quickly	1SG.S-	AUX	-IRR.F	SEC	1SG.S-	DECL.F	say	AUX	-FP.N.M	seem.M	-BKG.M,"""If I wanted to, I could spear you,"" he probably said.",,WORD_ALIGNED
a12,"Ha ya, ha ya wematamonaka.",haa	ya	haa	ya	waa	-himata	-mona	-ka,DEM	ADJU	DEM	ADJU	stand	-FP.N.M	-REP.M	-DECL.M,He was on the other side.,,WORD_ALIGNED
a13,Hinaka wabise ini waineke wakaro ya.,hinaka	wabise	ini	waa	-ne	-ke	wakaro	ya,3SG.POSS	spear(F)	point.F	be_located	-CONT.F	-DECL.F	tree.sp(M)	ADJU,His spear point is in the wakaro tree.,,WORD_ALIGNED
a14,Ha ya owa wa.,haa	ya	owa	waa,DEM	ADJU	other.M	stand.LIST,There was another Yima on the other side.,,WORD_ALIGNED
a15,Yama homemetemoneke.,yama	homa	-hemete	-mone	-ke,thing(F)	lie_on_ground	-FP.N.F	-REP.F	-DECL.F,There was [a Yima woman] lying there.,,WORD_ALIGNED
a16,Yama awa nakemetemoneke hinaka yama noko.,yama	awa	na	-ki	-hemete	-mone	-ke	hinaka	yama noko,thing(F)	be_open	AUX	-coming	-FP.N.F	-REP.F	-DECL.F	3SG.POSS	vagina(M),Her vagina was open.,,WORD_ALIGNED
a17,Fiko fiko fiko inamate yama homini.,fiko	fiko	fiko	inamate	yama	homa	-ni,(cry_of_capuchin)	(cry_of_capuchin)	(cry_of_capuchin)	child(M)	thing(F)	lie_on_ground	-BKG.F,"""Fiko, fiko, fiko. Boy, there is something lying there.""",,WORD_ALIGNED
a18,Inamate e kanematamonane.,inamate	ee	ka-	na	-himata	-mona	-ne,child(M)	yell	COMIT-	AUX	-FP.N.M	-REP.M	-BKG.M,The boy cried out.,,WORD_ALIGNED
a19,Inamate e kanematamona amane.,inamate	ee	ka-	na	-himata	-mona	ama	-ne,child(M)	yell	COMIT-	AUX	-FP.N.M	-REP.M	SEC	-BKG.M,The boy cried out.,,WORD_ALIGNED
a20,Ee abi abi abi abi.,ee	abi	abi	abi	abi,(crying_out)	father(M)	father(M)	father(M)	father(M),"""Father, father.""",,WORD_ALIGNED
a21,Wete kabote nematamonaka ahi.,wete	kabote	na	-himata	-mona	-ka	ahi,return	quickly	AUX	-FP.N.M	-REP.M	-DECL.M	then,He came back quickly.,,WORD_ALIGNED
a22,"Kana ni kame biti mano wara tone biti, bete kawahematamonaka.",kana	na	ka	-me	biti	mano	wara	to-	ne	biti	bete	ka-	-waha	-himata	-mona	-ka,run	AUX.NFIN	come	-back.M	3SG.POSS.son(M)	arm.M	grab	CH-	AUX.M	3SG.POSS.son(M)	run	COMIT-	-change	-FP.N.M	-REP.M	-DECL.M,He came running back. He grabbed his son's arm. He ran with his son.,,WORD_ALIGNED
a23,Biti bete kawe waha tonematamonaka.,biti	bete	ka-	-wahe	waha	to-	na	-himata	-mona	-ka,3SG.POSS.son(M)	run	COMIT-	-change.M	turn	CH-	AUX	-FP.N.M	-REP.M	-DECL.M,He went running off into the forest with his son.,,WORD_ALIGNED
a24,Wabise ini waineke.,wabise	ini	waa	-ne	-ke,spear(F)	point.F	be_located	-CONT.F	-DECL.F,The point of the spear is stuck in the tree.,,WORD_ALIGNED
a25,Koro hani hinihe rama ahi.,koro	hani	hi-	nihe	rama	ahi,(sound_of_something_being_thrown)	miss	OC-	CAUS.M	unusual	then,"""Koro"" it went as he threw it, but he missed him.",,WORD_ALIGNED
a26,Karo wakaro.,karo	wakaro,(sound_of_spear_hitting_tree)	tree.sp(M),"It went ""karo"" as it hit the wakaro tree.",,WORD_ALIGNED
a27,Haha oko bani hasi neba amakara.,haha	o-	ka	bani	hasi	na	-hiba	ama	-kara,yikes	1SG.POSS-	POSS	animal(M)	escape	AUX	-FUT.M	SEC	-(?).M,"""Oh no, I missed the game.""",,WORD_ALIGNED
a28,Bete ni tokomisame wabise rama ahi.,bete	na	to-	ka	-misa	-me	wabise	rama	ahi,run	AUX.NFIN	away-	go	-up	-back.M	spear(F)	unusual	there,"He went running up the hill, but there was another one waiting with a spear.",,WORD_ALIGNED
a29,Ma hikane rama ahi.,maa	hi-	ka-	ne	rama	ahi,stop	OC-	COMIT-	AUX.M	unusual	then,He was aiming at him.,,WORD_ALIGNED
a30,Hitehimatamonaka ahi.,hi-	ita	-himata	-mona	-ka	ahi,OC-	pierce	-FP.N.M	-REP.M	-DECL.M	then,He hit him.,,WORD_ALIGNED
a31,Aya.,aya,(expression_of_pain),"""Aya.""",,WORD_ALIGNED
a32,Faya haha hikanematamonaka ahi.,faya	haahaa	hi-	ka-	na	-himata	-mona	-ka	ahi,so	laugh	OC-	COMIT-	AUX	-FP.N.M	-REP.M	-DECL.M	then,He laughed at him.,,WORD_ALIGNED
a33,Mayawari kiya kane Mayawari biti nabowa nematamonaka ahi.,Mayawari	kiya	ka-	ne	Mayawari	biti	naabowa	na	-himata	-mona	-ka	ahi,Mayawari(M)	yell	COMIT-	AUX.M	Mayawari(M)	3SG.POSS.son(M)	kill.LIST	AUX	-FP.N.M	-REP.M	-DECL.M	then,Mayawari cried out. He also killed Mayawari's son.,,WORD_ALIGNED
a34,"Faya me tokoma me, me hiwakame, Bobi naba?",faya	me	to-	ka	-ma	me	me	hi-	ka-	ka	-me	bobi	na	-ba,so	3PL.S	away-	go	-back.F	3PL.S	3PL.S	OC-	COMIT-	go	-back.M	slit	AUX	-IMMED.M,"They left. They took him. ""Shall we cut him up?""",,WORD_ALIGNED
a35,"Ee, bobi tinaho.",ee	bobi	ti-	na	-ho,yes	slit	2SG.S-	AUX	-IMP.M,"""Yes, you cut him up.""",,WORD_ALIGNED
a36,E ibori nebanaka.,ee	ibori	na	-hibana	-ka,1IN.S	carry	AUX	-FUT.M	-DECL.M,"""We will carry him in pieces.""",,WORD_ALIGNED
a37,Biti yoto titiho.,biti	yoto	ti-	iti	-ho,3SG.POSS.son(M)	intestines.M	2SG.S-	take_out	-IMP.M,"""You gut his son.""",,WORD_ALIGNED
a38,Biti yoto sawi tikanisa ahi.,biti	yoto	sawi	ti-	ka-	na	-risa	ahi,3SG.POSS.son(M)	intestines.M	drape	2SG.S-	COMIT-	AUX	-down	there,"""Drape his son's intestines along a pole.""",,WORD_ALIGNED
a39,Yoto me hiwabaya.,yoto	me	hi-	awa	-ba	-ya,intestines.M	3PL.S	OC-	see	-IMMED.M	-now,"""Let them see his intestines.""",,WORD_ALIGNED
a40,"Faya yoto me hiti yoto me, awa baka na ya yoto fito nawa tonamakehitematamonaka ahi.",faya	yoto	me	hi-	iti	yoto	me	awa	baka	na	ya	yoto	fito	na	-waha	to-	na	-make	-hiti	-himata	-mona	-ka	ahi,so	intestines.M	3PL.S	OC-	take_out.M	intestines.M	3PL	tree(F)	be_broken	AUX.F	ADJU	intestines.M	run	AUX	-change	away-	AUX	-following	-along_the_way	-FP.N.M	-REP.M	-DECL.M	then,So they took out his intestines. His intestines were extended along some sticks.,,WORD_ALIGNED
a41,Biti yoto hete kanisa faya kame wati tama kane hiwa awaremata awaka.,biti	yoto	hete	ka-	na	-risa	faya	ka	-me	wati	tama	ka-	ne	hiwa	awa	-ra	-himata	awa	-ka,3SG.POSS.son(M)	intestines.M	be_stuck_in	COMIT-	AUX	-down.LIST	so	come	-back.M	arrow(M)	hold_onto	COMIT-	AUX.M	3SG.REFL.M	see	-NEG	-FP.N.M	seem.M	-DECL.M,"His son's intestines were stuffed in the openings of split sticks. When he came, he had been carrying arrows, but wasn't thinking.",,WORD_ALIGNED
a42,E awakere.,ee	awa	-ke	-re,1IN.S	see	-DECL.F	-NEG.F,I don't know.,,WORD_ALIGNED
a43,Mayawari Mayawari Mayawari Mayawari kakama re Mayawari totowamake tinahi ko yete kanebona ati ne kamakabote nebona ati ne inamate fame fawa naka.,Mayawari	Mayawari	Mayawari	Mayawari	ka-	ka	-ma	re	Mayawari	to-	to-	awa	-make	ti-	na	-hi	koo	yete	ka-	na	-hibona	ati	ne	ka	-ma	-kabote	na	-hibona	ati	ne	inamate	fame	fawa	na	-ka,Mayawari(M)	Mayawari(M)	Mayawari(M)	Mayawari(M)	DUP-	come	-back	NEG.M	Mayawari(M)	DUP-	away-	see	-following	2SG.S-	AUX	-IMP.F	tree.sp(F)	hunt	COMIT-	AUX	-INT.M	say	AUX.M	come	-back	-quickly	AUX	-INT.M	say	AUX.M	child(M)	be_with.M	disappear	AUX.CONT.M	-DECL.M,"""Mayawari didn't come back. Go look at Mayawari. He said he was going to wait for game at the ko tree. He said he was going to come back right away. He disappeared with his boy.""",,WORD_ALIGNED
a44,Tokomake wati tama karemata awaka.,to-	ka	-make	wati	tama	ka-	-ra	-himata	awa	-ka,away-	go	-following	arrow(M)	hold_onto	COMIT-	-NEG	-FP.N.M	seem.M	-DECL.M,He went. He apparently didn't take any arrows.,,WORD_ALIGNED
a45,"Hine kabanamine rama hinamati sa hikaremeteni, me aati toimaro amani.",hine	ka-	habana	-mi	-ne	rama	hinamati	saa	hi-	ka-	-ra	-hemete	-ni	me	a-	ati	to-	hi	-maro	ama	-ni,3.REFL	COMIT-	order_someone_against	-back.NOM.F	-IRR.F	unusual	someone(M)	shoot_with_arrow	OC-	COMIT-	-NEG	-FP.N.F	-BKG.F	3PL.S	DUP-	say	CH-	AUX.NOM.F	-FP.E.F	be	-BKG.F,"""If he would have been alert, the enemy wouldn't have speared him,"" they always said.",,WORD_ALIGNED
a46,Faya tokomakematamonaka.,faya	to-	ka	-make	-himata	-mona	-ka,so	away-	go	-following	-FP.N.M	-REP.M	-DECL.M,He went.,,WORD_ALIGNED
a47,"Tokomake, Oko koma me, oko koma me kabakeni.",to-	ka	-make	o-	ka	koma	me	o-	ka	koma	me	kaba	-ke	-ni,away-	go	-following	1SG.POSS-	POSS	son-in-law(M)	3PL	1SG.POSS-	POSS	son-in-law(M)	3PL.S	eat	-DECL.F	-IP.N.F,"He went. ""They ate my son-in-law.""",,WORD_ALIGNED
a48,Hee ati nematamonaka.,hee	ati	na	-himata	-mona	-ka,hey	say	AUX	-FP.N.M	-REP.M	-DECL.M,"""Yoohoo,"" he said.",,WORD_ALIGNED
a49,Hee.,hee,hey,"""Yoohoo.""",,WORD_ALIGNED
a50,Mayawari ka koma owa naro haro.,Mayawari	ka	koma	o-	waa	na	-haaro	haaro,Mayawari(M)	POSS	son-in-law(M)	1SG.S-	stand.LIST	AUX	-look.F	that_one.F,"""I'm here, Mayawari's son-in-law.""",,WORD_ALIGNED
a51,Mayawari ka koma hasi one oni.,mayawari	ka	koma	hasi	o-	-ne	o-	ni,titi	POSS	son-in-law(M)	escape	1SG.S-	-CONT.F	1SG.S-	BKG.F,"""I want to die now that my father-in-law Mayawari is dead.""",,WORD_ALIGNED
a52,Hibati ya tasi namematamona amane.,hibati	ya	tasi	na	-ma	-himata	-mona	ama	-ne,long_time_ago	ADJU	emerge	AUX	-back	-FP.N.M	-REP.M	SEC	-BKG.M,He appeared right away.,,WORD_ALIGNED
a53,Yama kakatome wawa kawahe wawa kawahe ya faya tasi nameno ati yana tonematamonaka ahi.,yama	ka-	katome	wa-	waa	ka-	-wahe	wa-	waa	ka-	-wahe	ya	faya	tasi	na	-ma	-hino	ati	yana	to-	na	-himata	-mona	-ka	ahi,thing(F)	COMIT-	look_at.M	DUP-	stand	COMIT-	-change.M	DUP-	stand	COMIT-	-change.NOM.M	ADJU	so	emerge	AUX	-back	-IP.N.M	voice	start	CH-	AUX	-FP.N.M	-REP.M	-DECL.M	then,"He looked. He stood for a bit. After he stood for a bit, [the Yima], who had come into the area, spoke.",,WORD_ALIGNED
a54,Ha nareka ahi.,haa	na	-hare	-ka	ahi,call	AUX	-IP.E.M	-DECL.M	then,"""He called out.""",,WORD_ALIGNED
a55,Hibaka toarani ha.,hibaka	to-	ha	-rani	haa,where	CH-	be.M	-?	DEM,"""Where is he?""",,WORD_ALIGNED
a56,Hiwa katomematamonaka ahi.,hiwa	katoma	-himata	-mona	-ka	ahi,3SG.REFL.M	kill_many	-FP.N.M	-REP.M	-DECL.M	then,He ran really fast.,,WORD_ALIGNED
a57,Wati inamati tama kane osomemata ahi.,wati	inamati	tama	ka-	ne	o-	soma	-himata	ahi,arrow(M)	someone(M)	hold_onto	COMIT-	AUX.M	1SG.S-	let_go	-FP.N.M	then,"He had arrows, he should have shot him.",,WORD_ALIGNED
a58,"Faya kana ni kame, Hibaka tihariya?",faya	kana	na	ka	-me	hibaka	ti-	ha	-ri	-ya,so	run	AUX.NFIN	come	-back.M	where	2SG.S-	be	-CQ.F	-now,"He came running back. ""Where are you?""",,WORD_ALIGNED
a59,Ha tonakosematamonaka.,haa	to-	na	-kosa	-himata	-mona	-ka,call	CH-	AUX	-middle	-FP.N.M	-REP.M	-DECL.M,"He called out, but no one was there.",,WORD_ALIGNED
a60,Kana nasa nematamonaka ahi.,kana	na	-saa	na	-himata	-mona	-ka	ahi,run	AUX	-still	AUX	-FP.N.M	-REP.M	-DECL.M	then,He kept on running.,,WORD_ALIGNED
a61,Faya kana nasa ne kame kobo name ya Mayawari ee Mayawari yima me itini yamani.,faya	kana	na	-saa	ne	ka	-me	kobo	na	-me	ya	Mayawari	ee	Mayawari	yima	me	iti	-ni	yamani,so	run	AUX	-still	AUX.M	come	-back.M	arrive	AUX	-back.NOM.M	ADJU	Mayawari(M)	(pause)	Mayawari(M)	Yima(M)	3PL.S	pierce.NOM.F	-IP.N.F	telling,"He kept on running. He came on. When he got back, ""Mayawari...Mayawari was speared by the Yimas.""",,WORD_ALIGNED
a62,Biti fawa tokanenoka.,biti	fawa	to-	ka-	na	-hino	-ka,3SG.POSS.son(M)	disappear	CH-	COMIT-	AUX	-IP.N.M	-DECL.M,"""His son died with him.""",,WORD_ALIGNED
a63,Kokori yana kabote nematamonaka ahi.,kokori	yana	kabote	na	-himata	-mona	-ka	ahi,3SG.POSS.father-in-law(M)	get_up	quickly	AUX	-FP.N.M	-REP.M	-DECL.M	then,[Mayawari's son's] father-in-law got right up.,,WORD_ALIGNED
a64,Wati kakitikabote.,wati	ka-	iti	-kabote,arrow(M)	COMIT-	pick_up	-quickly,He grabbed some arrows.,,WORD_ALIGNED
a65,"Kokori yana ne tokomake me kana ni towakamakia me, me me hiwasimakiremetemoneke.",kokori	yana	ne	to-	ka	-make	me	kana	na	to-	ka-	ka	-makia	me	me	me	hi-	wasi	-maki	-ra	-hemete	-mone	-ke,3SG.POSS.father-in-law(M)	get_up	AUX.M	away-	go	-following	3PL.S	run	AUX.NFIN	away-	COMIT-	go	-following.F	3PL.POSS	3PL.O	3PL.S	OC-	find	-following	-NEG	-FP.N.F	-REP.F	-DECL.F,His father-in-law got up. He went out. The two of them went running. They didn't find them.,,WORD_ALIGNED
a66,Me kakama naba me me kakama naba me kafotomimetemone ama.,me	ka-	ka	-ma	na	nahaba	me	me	ka-	ka	-ma	na	nahaba	me	ka-	foto	-mi	-mete	-mone	ama,3PL.S	COMIT-	come	-back	AUX	at_night.F	3PL.S	3PL.S	COMIT-	come	-back	AUX	at_night.F	3PL.S	COMIT-	appear	-back.NOM.F	-FP.N.F	-REP.F	be,They came back during the night. They appeared.,,WORD_ALIGNED
a67,Oko bitimi kabeno tokoma.,o-	ka	bitimi	kaba	-hino	to-	ka	-ma,1SG.POSS-	POSS	nephew(M)	eat	-IP.N.M	away-	go	-back.CONT.M,"""He ate my nephew and left.""",,WORD_ALIGNED
a68,Faya me ihi itiha me fafawa toa me.,faya	me	ihi	itiha	me	fa-	fawa	to-	ha	me,so	3PL.POSS	victim_of.F	exist.F	3PL.S	DUP-	disappear	CH-	AUX.F	3PL.S,The ones who killed disappeared.,,WORD_ALIGNED
